date,hospital_id,hospital_name,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,cholera_water_risk,typhoid_water_risk,gastro_water_risk,water_risk_score,water_risk_level,contamination_event_flag
31-01-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.26,26.13,2228,0,28.77,3.365888307,1,1,1,1,HIGH,1
01-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.35,24.37,3212,0,25.47,3.270038869,1,1,1,1,HIGH,1
02-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.68,1.79,143,0.22,25.73,6.12,0.238,0.575,0.429,0.395,MEDIUM,0
03-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.79,1.09,96,0.15,25.34,5.96,0.153,0.654,0.441,0.386,MEDIUM,0
04-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.59,0.52,143,0.27,25.55,6.92,0.154,0.485,0.273,0.294,LOW,0
05-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.65,1.74,202,0.1,24.96,6.2,0.284,0.585,0.545,0.442,MEDIUM,0
06-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.58,2.04,62,0.15,24.27,6.76,0.188,0.421,0.52,0.336,MEDIUM,0
07-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.62,0.06,33,0,28.87,6.81,0.032,0.442,0.505,0.27,LOW,0
08-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.67,0.06,21,0.13,26.36,6.58,0.022,0.484,0.375,0.254,LOW,0
09-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.44,1.58,80,0.24,25.12,6.37,0.172,0.293,0.392,0.258,LOW,0
10-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.41,1.88,126,0.17,25.67,5.61,0.23,0.294,0.487,0.304,MEDIUM,0
11-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.74,0,35,0.13,25.48,6.52,0.029,0.563,0.37,0.284,LOW,0
12-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.57,1.01,75,0.26,26.65,5.76,0.13,0.42,0.324,0.27,LOW,0
13-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.57,1.47,75,0.1,24.84,6.11,0.161,0.42,0.522,0.324,MEDIUM,0
14-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.58,0.39,188,0.3,27.94,7.2,0.183,0.505,0.233,0.306,MEDIUM,0
15-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.44,1.88,94,0.22,25.58,7.44,0.204,0.303,0.437,0.285,LOW,0
16-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.52,2.07,21,0.11,25.72,6.12,0.155,0.334,0.562,0.299,LOW,0
17-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.61,0.34,44,0.17,27.65,6.56,0.059,0.439,0.358,0.252,LOW,0
18-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.48,0.73,68,0.4,26.07,6.57,0.105,0.325,0.161,0.193,LOW,0
19-02-2026,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),7.58,1.11,41,0.33,25.31,6.11,0.108,0.407,0.263,0.244,LOW,0
24-08-2025,PUB_PGIMER_CHD,PGIMER,6.89,1.2,218,0.44,27.08,6.09,0.262,0.455,0.16,0.309,MEDIUM,0
25-08-2025,PUB_PGIMER_CHD,PGIMER,6.8,0.28,73,0.36,27.6,6.61,0.08,0.449,0.163,0.225,LOW,0
26-08-2025,PUB_PGIMER_CHD,PGIMER,7.06,2.09,16,0.26,27.17,5.9,0.153,0.151,0.414,0.204,LOW,0
27-08-2025,PUB_PGIMER_CHD,PGIMER,6.7,1.9,20,0.42,27.52,5.52,0.143,0.513,0.238,0.292,LOW,0
28-08-2025,PUB_PGIMER_CHD,PGIMER,7.14,1.42,33,0.47,28.51,5.8,0.122,0.082,0.148,0.113,LOW,0
29-08-2025,PUB_PGIMER_CHD,PGIMER,7.04,1.75,97,0.19,29.75,5.89,0.198,0.225,0.456,0.259,LOW,0
30-08-2025,PUB_PGIMER_CHD,PGIMER,7.21,0.56,10,0.37,28.82,6.92,0.046,0.017,0.177,0.062,LOW,0
31-08-2025,PUB_PGIMER_CHD,PGIMER,6.99,0.69,54,0.35,26.65,6.2,0.091,0.246,0.208,0.169,LOW,0
01-09-2025,PUB_PGIMER_CHD,PGIMER,7.02,1.24,118,0.37,28.78,6.77,0.181,0.259,0.233,0.219,LOW,0
02-09-2025,PUB_PGIMER_CHD,PGIMER,6.88,1.11,48,0.54,26.42,6.61,0.114,0.352,0.093,0.193,LOW,0
03-09-2025,PUB_PGIMER_CHD,PGIMER,7.02,0.29,80,0.46,27.35,5.85,0.086,0.233,0.064,0.133,LOW,0
04-09-2025,PUB_PGIMER_CHD,PGIMER,7.18,1.01,50,0.26,28.01,5.21,0.109,0.053,0.324,0.133,LOW,0
05-09-2025,PUB_PGIMER_CHD,PGIMER,7.23,2.43,73,0.44,28.75,5.62,0.223,0.079,0.263,0.18,LOW,0
06-09-2025,PUB_PGIMER_CHD,PGIMER,7.03,1.73,87,0.45,30.15,5.6,0.188,0.228,0.194,0.203,LOW,0
07-09-2025,PUB_PGIMER_CHD,PGIMER,7.24,1.08,98,0.45,29.45,6.49,0.154,0.105,0.14,0.134,LOW,0
08-09-2025,PUB_PGIMER_CHD,PGIMER,7.39,1.21,76,0.34,28.17,6.26,0.144,0.241,0.261,0.201,LOW,0
09-09-2025,PUB_PGIMER_CHD,PGIMER,7.07,0.88,39,0.3,25.93,5.67,0.091,0.156,0.273,0.15,LOW,0
10-09-2025,PUB_PGIMER_CHD,PGIMER,6.88,0.85,74,0.41,28.2,6.51,0.118,0.369,0.161,0.215,LOW,0
11-09-2025,PUB_PGIMER_CHD,PGIMER,7.15,0.19,107,0.35,28.15,6.65,0.102,0.121,0.166,0.121,LOW,0
12-09-2025,PUB_PGIMER_CHD,PGIMER,6.99,0.18,85,0.34,28.38,6.42,0.083,0.267,0.175,0.166,LOW,0
13-09-2025,PUB_PGIMER_CHD,PGIMER,6.91,0.65,175,0.4,28.83,6.09,0.189,0.407,0.154,0.258,LOW,0
14-09-2025,PUB_PGIMER_CHD,PGIMER,7.05,1.2,32,0.34,28.03,6.86,0.107,0.171,0.26,0.16,LOW,0
15-09-2025,PUB_PGIMER_CHD,PGIMER,7.04,1.81,100,0.38,28.17,5.53,0.204,0.227,0.271,0.225,LOW,0
16-09-2025,PUB_PGIMER_CHD,PGIMER,6.91,0.72,12,0.45,25.99,6.45,0.058,0.298,0.11,0.152,LOW,0
17-09-2025,PUB_PGIMER_CHD,PGIMER,7.1,1.08,71,0.53,27.42,6.38,0.131,0.147,0.09,0.129,LOW,0
18-09-2025,PUB_PGIMER_CHD,PGIMER,6.95,1.19,44,0.32,24.89,5.55,0.116,0.279,0.279,0.206,LOW,0
19-09-2025,PUB_PGIMER_CHD,PGIMER,7.15,0.52,199,0.39,27.22,6.17,0.201,0.183,0.153,0.185,LOW,0
20-09-2025,PUB_PGIMER_CHD,PGIMER,6.82,18.21,2504,0.180792873,27.88,3.858770553,1,1,1,1,HIGH,1
21-09-2025,PUB_PGIMER_CHD,PGIMER,7.13,1.49,185,0.32,29.54,6.41,0.254,0.193,0.304,0.243,LOW,0
22-09-2025,PUB_PGIMER_CHD,PGIMER,7.26,21.17,2531,0,27.66,3.369713949,1,1,1,1,HIGH,1
23-09-2025,PUB_PGIMER_CHD,PGIMER,7.11,19.16,1245,0,27.49,2.938650114,1,0.92,1,0.972,HIGH,1
24-09-2025,PUB_PGIMER_CHD,PGIMER,7.04,25.44,2389,0,26.31,3.790382784,1,1,1,1,HIGH,1
25-09-2025,PUB_PGIMER_CHD,PGIMER,7.32,24.31,3265,0.062869482,26.17,2.280878231,1,1,1,1,HIGH,1
26-09-2025,PUB_PGIMER_CHD,PGIMER,7.15,18.11,2236,0.122765189,26.56,4.148937036,1,1,1,1,HIGH,1
27-09-2025,PUB_PGIMER_CHD,PGIMER,7.08,26.4,1695,0,29.19,4.231175205,1,1,1,1,HIGH,1
28-09-2025,PUB_PGIMER_CHD,PGIMER,7.09,23.94,2826,0.086796583,27.52,4.982743945,1,1,1,1,HIGH,1
29-09-2025,PUB_PGIMER_CHD,PGIMER,7.13,24.75,2126,0.072848147,29.48,3.69920229,1,1,1,1,HIGH,1
30-09-2025,PUB_PGIMER_CHD,PGIMER,6.78,15.48,1019,0,29.03,2.580415996,1,1,1,1,HIGH,1
01-10-2025,PUB_PGIMER_CHD,PGIMER,6.83,17.55,1129,0.091660649,25.71,3.808110627,1,1,1,1,HIGH,1
02-10-2025,PUB_PGIMER_CHD,PGIMER,6.9,0.29,106,0.25,27.71,5.72,0.108,0.371,0.274,0.233,LOW,0
03-10-2025,PUB_PGIMER_CHD,PGIMER,7.02,1.13,143,0.41,26.33,6.47,0.195,0.275,0.184,0.221,LOW,0
04-10-2025,PUB_PGIMER_CHD,PGIMER,7.2,0.79,54,0.24,28.03,6.24,0.098,0.036,0.326,0.122,LOW,0
05-10-2025,PUB_PGIMER_CHD,PGIMER,7.03,1.29,6,0.5,28.66,7.12,0.091,0.174,0.107,0.123,LOW,0
06-10-2025,PUB_PGIMER_CHD,PGIMER,7.11,0.99,83,0.34,30.13,6.65,0.135,0.145,0.242,0.16,LOW,0
07-10-2025,PUB_PGIMER_CHD,PGIMER,6.9,0,85,0.22,28.27,5.86,0.071,0.357,0.28,0.213,LOW,0
08-10-2025,PUB_PGIMER_CHD,PGIMER,7.02,0.79,9,0.5,28.88,6.04,0.06,0.186,0.066,0.105,LOW,0
09-10-2025,PUB_PGIMER_CHD,PGIMER,7.01,0.56,0,0.33,28.06,7.36,0.037,0.19,0.217,0.127,LOW,0
10-10-2025,PUB_PGIMER_CHD,PGIMER,7,0.12,35,0.4,26.97,6.21,0.037,0.223,0.11,0.117,LOW,0
11-10-2025,PUB_PGIMER_CHD,PGIMER,6.91,1.04,29,0.32,26.85,6.91,0.093,0.309,0.267,0.204,LOW,0
12-10-2025,PUB_PGIMER_CHD,PGIMER,7.08,1.55,64,0.51,27.23,6.29,0.157,0.163,0.129,0.153,LOW,0
13-10-2025,PUB_PGIMER_CHD,PGIMER,6.92,0.37,145,0.5,27.23,7.63,0.145,0.377,0.031,0.203,LOW,0
14-10-2025,PUB_PGIMER_CHD,PGIMER,7.13,0.87,50,0.31,28.5,5.85,0.1,0.103,0.263,0.134,LOW,0
15-10-2025,PUB_PGIMER_CHD,PGIMER,7.07,0.22,9,0.43,27.02,7.05,0.022,0.136,0.088,0.075,LOW,0
16-10-2025,PUB_PGIMER_CHD,PGIMER,7.04,1.15,81,0.31,29.52,5.35,0.144,0.214,0.286,0.197,LOW,0
17-10-2025,PUB_PGIMER_CHD,PGIMER,7.17,0.75,22,0.36,27.69,6.64,0.068,0.045,0.203,0.087,LOW,0
18-10-2025,PUB_PGIMER_CHD,PGIMER,7.28,1.21,178,0.48,27.21,6.66,0.229,0.199,0.121,0.197,LOW,0
19-10-2025,PUB_PGIMER_CHD,PGIMER,7.09,0.68,110,0.39,27.95,6.49,0.137,0.183,0.167,0.159,LOW,0
20-10-2025,PUB_PGIMER_CHD,PGIMER,7.16,1.73,52,0.42,26.53,6.03,0.159,0.075,0.224,0.142,LOW,0
21-10-2025,PUB_PGIMER_CHD,PGIMER,7.23,1.06,117,0.37,29.31,6.7,0.168,0.108,0.218,0.157,LOW,0
22-10-2025,PUB_PGIMER_CHD,PGIMER,7.27,0.82,42,0.42,26.86,6.72,0.09,0.098,0.148,0.104,LOW,0
23-10-2025,PUB_PGIMER_CHD,PGIMER,7.05,0.53,146,0.48,25.77,7.34,0.157,0.247,0.064,0.17,LOW,0
24-10-2025,PUB_PGIMER_CHD,PGIMER,7.04,0.19,8,0.41,27.61,6.23,0.019,0.165,0.106,0.088,LOW,0
25-10-2025,PUB_PGIMER_CHD,PGIMER,6.82,1.1,7,0.39,26.75,7.43,0.079,0.385,0.202,0.211,LOW,0
26-10-2025,PUB_PGIMER_CHD,PGIMER,6.95,1.58,62,0.35,27.79,7.2,0.157,0.291,0.282,0.229,LOW,0
27-10-2025,PUB_PGIMER_CHD,PGIMER,7.03,0.33,187,0.43,28.76,5.7,0.178,0.295,0.098,0.203,LOW,0
28-10-2025,PUB_PGIMER_CHD,PGIMER,7.3,0.63,95,0.34,27.25,6.76,0.121,0.163,0.212,0.154,LOW,0
29-10-2025,PUB_PGIMER_CHD,PGIMER,7.03,0.52,38,0.31,27.74,6.28,0.066,0.195,0.233,0.145,LOW,0
30-10-2025,PUB_PGIMER_CHD,PGIMER,7.18,0.67,83,0.47,26.29,6.82,0.114,0.075,0.086,0.095,LOW,0
31-10-2025,PUB_PGIMER_CHD,PGIMER,7.16,1.54,56,0.4,26.69,6.59,0.149,0.077,0.228,0.14,LOW,0
01-11-2025,PUB_PGIMER_CHD,PGIMER,6.98,1.1,172,0.45,27.61,5.8,0.217,0.335,0.142,0.243,LOW,0
02-11-2025,PUB_PGIMER_CHD,PGIMER,6.95,0.57,73,0.2,27.63,6.09,0.099,0.299,0.347,0.219,LOW,0
03-11-2025,PUB_PGIMER_CHD,PGIMER,7.17,0.81,8,0.39,25.71,5.35,0.061,0.035,0.177,0.075,LOW,0
04-11-2025,PUB_PGIMER_CHD,PGIMER,7.01,0.59,75,0.29,25.72,5.25,0.102,0.24,0.259,0.182,LOW,0
05-11-2025,PUB_PGIMER_CHD,PGIMER,7.11,1.51,18,0.5,28.06,6.62,0.116,0.102,0.126,0.113,LOW,0
06-11-2025,PUB_PGIMER_CHD,PGIMER,7.11,0.94,26,0.38,26.95,5.93,0.084,0.107,0.198,0.115,LOW,0
07-11-2025,PUB_PGIMER_CHD,PGIMER,6.9,0.88,18,0.33,29.74,5.38,0.074,0.312,0.243,0.191,LOW,0
08-11-2025,PUB_PGIMER_CHD,PGIMER,7.06,1.16,39,0.39,29.17,6.33,0.11,0.166,0.207,0.149,LOW,0
09-11-2025,PUB_PGIMER_CHD,PGIMER,7.2,0,50,0.2,25.79,6.42,0.042,0.033,0.3,0.09,LOW,0
10-11-2025,PUB_PGIMER_CHD,PGIMER,7,0.52,65,0.44,27.16,6.66,0.089,0.243,0.103,0.146,LOW,0
11-11-2025,PUB_PGIMER_CHD,PGIMER,7,0.16,2,0.28,28.16,5.96,0.012,0.201,0.233,0.123,LOW,0
12-11-2025,PUB_PGIMER_CHD,PGIMER,7.14,0.83,22,0.41,28.18,5.84,0.074,0.075,0.159,0.091,LOW,0
13-11-2025,PUB_PGIMER_CHD,PGIMER,7.1,0.74,11,0.33,27.03,6.38,0.058,0.107,0.232,0.11,LOW,0
14-11-2025,PUB_PGIMER_CHD,PGIMER,7.21,0.73,38,0.43,28.24,6.19,0.08,0.035,0.131,0.075,LOW,0
15-11-2025,PUB_PGIMER_CHD,PGIMER,7.02,0.3,4,0.32,30.43,6.32,0.023,0.183,0.205,0.115,LOW,0
16-11-2025,PUB_PGIMER_CHD,PGIMER,6.97,0.79,46,0.38,28.29,5.64,0.091,0.261,0.186,0.169,LOW,0
17-11-2025,PUB_PGIMER_CHD,PGIMER,7.06,0.5,41,0.44,26.05,6.65,0.068,0.167,0.102,0.109,LOW,0
18-11-2025,PUB_PGIMER_CHD,PGIMER,7.21,0.62,49,0.36,30.71,5.88,0.082,0.043,0.192,0.09,LOW,0
19-11-2025,PUB_PGIMER_CHD,PGIMER,7.13,0.55,19,0.26,27.73,7.09,0.053,0.083,0.286,0.11,LOW,0
20-11-2025,PUB_PGIMER_CHD,PGIMER,7.12,0.61,64,0.45,27.5,6.63,0.094,0.123,0.101,0.105,LOW,0
21-11-2025,PUB_PGIMER_CHD,PGIMER,6.72,0.32,75,0.37,26.33,7.21,0.084,0.53,0.157,0.255,LOW,0
22-11-2025,PUB_PGIMER_CHD,PGIMER,6.75,0.23,158,0.44,29.14,6.26,0.147,0.555,0.079,0.276,LOW,0
23-11-2025,PUB_PGIMER_CHD,PGIMER,6.89,0.29,214,0.33,27.78,6.32,0.198,0.453,0.194,0.286,LOW,0
24-11-2025,PUB_PGIMER_CHD,PGIMER,6.79,0.36,81,0.34,27.13,6.37,0.091,0.464,0.19,0.242,LOW,0
25-11-2025,PUB_PGIMER_CHD,PGIMER,7,0.06,23,0.41,29.49,6.97,0.023,0.215,0.095,0.105,LOW,0
26-11-2025,PUB_PGIMER_CHD,PGIMER,6.95,0.2,68,0.53,27.23,5.93,0.07,0.295,0.017,0.138,LOW,0
27-11-2025,PUB_PGIMER_CHD,PGIMER,6.81,1.06,27,0.36,25.9,5.79,0.093,0.408,0.228,0.23,LOW,0
28-11-2025,PUB_PGIMER_CHD,PGIMER,7.22,1.17,67,0.45,29.45,6.39,0.134,0.065,0.147,0.112,LOW,0
29-11-2025,PUB_PGIMER_CHD,PGIMER,6.74,0.62,67,0.4,27.63,6.43,0.097,0.505,0.152,0.251,LOW,0
30-11-2025,PUB_PGIMER_CHD,PGIMER,7.1,0.66,64,0.33,28.66,5.1,0.097,0.143,0.225,0.139,LOW,0
01-12-2025,PUB_PGIMER_CHD,PGIMER,7.06,1.19,10,0.34,27.34,5.99,0.088,0.147,0.259,0.143,LOW,0
02-12-2025,PUB_PGIMER_CHD,PGIMER,7.17,0.79,102,0.32,27.86,6.16,0.138,0.098,0.246,0.145,LOW,0
03-12-2025,PUB_PGIMER_CHD,PGIMER,6.87,0.69,34,0.52,27.82,6.15,0.074,0.353,0.057,0.168,LOW,0
04-12-2025,PUB_PGIMER_CHD,PGIMER,7.1,11.77,2336,0,27.67,2.068624971,1,1,1,1,HIGH,1
05-12-2025,PUB_PGIMER_CHD,PGIMER,6.86,0.35,75,0.39,28.11,5.86,0.086,0.39,0.139,0.203,LOW,0
06-12-2025,PUB_PGIMER_CHD,PGIMER,6.86,30.72,1056,0,28.81,3.169720441,1,1,1,1,HIGH,1
07-12-2025,PUB_PGIMER_CHD,PGIMER,6.97,13.28,2793,0,28.78,2.869504633,1,1,1,1,HIGH,1
08-12-2025,PUB_PGIMER_CHD,PGIMER,6.98,18.21,1529,0,25.9,5.448165837,1,1,1,1,HIGH,1
09-12-2025,PUB_PGIMER_CHD,PGIMER,6.81,23.57,2863,0.075998108,27.71,4.250623925,1,1,1,1,HIGH,1
10-12-2025,PUB_PGIMER_CHD,PGIMER,7,12.38,2648,0,27.92,4.392663128,1,1,1,1,HIGH,1
11-12-2025,PUB_PGIMER_CHD,PGIMER,7.08,11.82,1912,0.21757036,29.71,5.383278762,1,1,1,1,HIGH,1
12-12-2025,PUB_PGIMER_CHD,PGIMER,7.2,21.96,2930,0.116425228,26.54,4.754720115,1,1,1,1,HIGH,1
13-12-2025,PUB_PGIMER_CHD,PGIMER,6.96,1.12,52,0.34,27.47,6.36,0.118,0.275,0.253,0.2,LOW,0
14-12-2025,PUB_PGIMER_CHD,PGIMER,6.95,2.06,78,0.47,29.84,6.24,0.202,0.302,0.202,0.237,LOW,0
15-12-2025,PUB_PGIMER_CHD,PGIMER,7.11,13.39,3088,0,28.97,3.800087496,1,1,1,1,HIGH,1
16-12-2025,PUB_PGIMER_CHD,PGIMER,7.26,1.41,8,0.61,24.5,7.42,0.101,0.065,0.117,0.092,LOW,0
17-12-2025,PUB_PGIMER_CHD,PGIMER,7.14,1.65,49,0.39,27.17,6.5,0.151,0.093,0.247,0.15,LOW,0
18-12-2025,PUB_PGIMER_CHD,PGIMER,7.13,0.76,167,0.43,27.4,6.61,0.19,0.181,0.133,0.176,LOW,0
19-12-2025,PUB_PGIMER_CHD,PGIMER,6.83,1.91,59,0.43,29.85,5.34,0.176,0.409,0.229,0.269,LOW,0
20-12-2025,PUB_PGIMER_CHD,PGIMER,6.71,0.44,76,0.42,30.57,5.12,0.093,0.541,0.117,0.254,LOW,0
21-12-2025,PUB_PGIMER_CHD,PGIMER,7.12,2.42,73,0.45,27.51,5.53,0.222,0.129,0.252,0.195,LOW,0
22-12-2025,PUB_PGIMER_CHD,PGIMER,7.19,2,39,0.45,28.02,5.67,0.166,0.036,0.217,0.131,LOW,0
23-12-2025,PUB_PGIMER_CHD,PGIMER,7.22,0.11,92,0.41,27.35,5.88,0.084,0.081,0.099,0.086,LOW,0
24-12-2025,PUB_PGIMER_CHD,PGIMER,6.93,0.48,63,0.39,28.6,5.97,0.084,0.312,0.15,0.177,LOW,0
25-12-2025,PUB_PGIMER_CHD,PGIMER,7.09,0.52,52,0.37,29.58,7.03,0.078,0.145,0.173,0.12,LOW,0
26-12-2025,PUB_PGIMER_CHD,PGIMER,7.15,0.09,106,0.4,25.99,5.85,0.094,0.121,0.107,0.106,LOW,0
27-12-2025,PUB_PGIMER_CHD,PGIMER,6.94,1.48,46,0.36,30.05,6.69,0.137,0.291,0.263,0.216,LOW,0
28-12-2025,PUB_PGIMER_CHD,PGIMER,7.36,0.23,27,0.46,29.41,5.95,0.038,0.178,0.059,0.091,LOW,0
29-12-2025,PUB_PGIMER_CHD,PGIMER,7.18,1.04,45,0.36,28.96,5.22,0.107,0.05,0.227,0.111,LOW,0
30-12-2025,PUB_PGIMER_CHD,PGIMER,7.18,1.12,49,0.43,25.12,6.25,0.116,0.053,0.163,0.103,LOW,0
31-12-2025,PUB_PGIMER_CHD,PGIMER,7.21,0.08,30,0.39,28.68,5.05,0.03,0.03,0.117,0.047,LOW,0
01-01-2026,PUB_PGIMER_CHD,PGIMER,7,0.4,56,0.39,28.71,6.33,0.073,0.237,0.143,0.145,LOW,0
02-01-2026,PUB_PGIMER_CHD,PGIMER,7.01,0.98,107,0.42,28.29,5.4,0.154,0.261,0.162,0.193,LOW,0
03-01-2026,PUB_PGIMER_CHD,PGIMER,6.94,1.47,7,0.5,25.47,5.66,0.104,0.265,0.122,0.164,LOW,0
04-01-2026,PUB_PGIMER_CHD,PGIMER,7.2,2.02,6,0.5,28.46,6.69,0.14,0.004,0.168,0.098,LOW,0
05-01-2026,PUB_PGIMER_CHD,PGIMER,7.04,0.54,99,0.34,28.33,5.79,0.119,0.226,0.205,0.173,LOW,0
06-01-2026,PUB_PGIMER_CHD,PGIMER,7.04,1.15,73,0.33,28.69,6.02,0.138,0.209,0.266,0.188,LOW,0
07-01-2026,PUB_PGIMER_CHD,PGIMER,6.69,0.28,70,0.47,27.43,6.57,0.077,0.557,0.053,0.24,LOW,0
08-01-2026,PUB_PGIMER_CHD,PGIMER,6.86,1.65,45,0.35,30.64,5.41,0.147,0.37,0.287,0.253,LOW,0
09-01-2026,PUB_PGIMER_CHD,PGIMER,7.14,1.37,116,0.35,27.25,6.76,0.188,0.137,0.264,0.186,LOW,0
10-01-2026,PUB_PGIMER_CHD,PGIMER,7.1,1.58,145,0.51,28.61,6.28,0.226,0.197,0.132,0.197,LOW,0
11-01-2026,PUB_PGIMER_CHD,PGIMER,7.04,0.38,28,0.37,29.05,6.74,0.049,0.179,0.162,0.117,LOW,0
12-01-2026,PUB_PGIMER_CHD,PGIMER,7.08,0.87,53,0.48,29.22,5.39,0.102,0.155,0.093,0.119,LOW,0
13-01-2026,PUB_PGIMER_CHD,PGIMER,7.02,1.6,34,0.42,26.73,5.51,0.135,0.203,0.213,0.174,LOW,0
14-01-2026,PUB_PGIMER_CHD,PGIMER,7.13,0.16,20,0.36,27.42,6.59,0.027,0.083,0.153,0.072,LOW,0
15-01-2026,PUB_PGIMER_CHD,PGIMER,7.11,12.27,1549,0.235377806,28.06,5.041473483,1,1,1,1,HIGH,1
16-01-2026,PUB_PGIMER_CHD,PGIMER,6.89,29.34,2458,0,26.19,4.241958871,1,1,1,1,HIGH,1
17-01-2026,PUB_PGIMER_CHD,PGIMER,6.94,16.37,1034,0,28.63,3.791318152,1,0.949,1,0.982,HIGH,1
18-01-2026,PUB_PGIMER_CHD,PGIMER,7.14,12.81,1041,0.278737894,26.75,4.944828153,1,0.754,1,0.914,HIGH,1
19-01-2026,PUB_PGIMER_CHD,PGIMER,6.79,21.44,1567,0,29.14,3.670094649,1,1,1,1,HIGH,1
20-01-2026,PUB_PGIMER_CHD,PGIMER,6.81,29.07,2460,0,29.14,4.124924648,1,1,1,1,HIGH,1
21-01-2026,PUB_PGIMER_CHD,PGIMER,7.19,21.66,2342,0,27.67,4.09928152,1,1,1,1,HIGH,1
22-01-2026,PUB_PGIMER_CHD,PGIMER,6.87,28.78,1394,0,27.72,2.597772332,1,1,1,1,HIGH,1
23-01-2026,PUB_PGIMER_CHD,PGIMER,7.04,0.71,11,0.39,29.35,6.16,0.056,0.167,0.169,0.118,LOW,0
24-01-2026,PUB_PGIMER_CHD,PGIMER,7.15,21.06,1690,0.098484365,28.62,3.750778297,1,1,1,1,HIGH,1
25-01-2026,PUB_PGIMER_CHD,PGIMER,6.89,13.7,1753,0.040326515,27.04,2.586098892,1,1,1,1,HIGH,1
26-01-2026,PUB_PGIMER_CHD,PGIMER,6.83,1.96,66,0.53,27.91,5.87,0.186,0.414,0.163,0.261,LOW,0
27-01-2026,PUB_PGIMER_CHD,PGIMER,6.71,0.43,155,0.39,25.96,6.79,0.158,0.593,0.146,0.308,MEDIUM,0
28-01-2026,PUB_PGIMER_CHD,PGIMER,7.03,1.54,32,0.52,28.03,6.35,0.129,0.191,0.128,0.151,LOW,0
29-01-2026,PUB_PGIMER_CHD,PGIMER,7.04,1.94,42,0.41,28.91,6.07,0.164,0.188,0.252,0.19,LOW,0
30-01-2026,PUB_PGIMER_CHD,PGIMER,7.26,1.56,111,0.38,29.15,6.1,0.197,0.134,0.25,0.185,LOW,0
31-01-2026,PUB_PGIMER_CHD,PGIMER,7.05,1.07,51,0.44,29.23,6.14,0.114,0.184,0.149,0.145,LOW,0
01-02-2026,PUB_PGIMER_CHD,PGIMER,6.97,0.63,74,0.33,26.7,6.49,0.104,0.279,0.222,0.189,LOW,0
02-02-2026,PUB_PGIMER_CHD,PGIMER,6.81,0.12,107,0.41,27.1,7.01,0.097,0.461,0.1,0.225,LOW,0
03-02-2026,PUB_PGIMER_CHD,PGIMER,6.92,0.03,86,0.26,26.55,6.14,0.074,0.337,0.242,0.2,LOW,0
04-02-2026,PUB_PGIMER_CHD,PGIMER,6.92,0.58,89,0.4,28.92,6.09,0.113,0.339,0.148,0.199,LOW,0
05-02-2026,PUB_PGIMER_CHD,PGIMER,7.13,0.92,65,0.38,26.74,8.07,0.116,0.113,0.197,0.131,LOW,0
06-02-2026,PUB_PGIMER_CHD,PGIMER,6.92,0.39,106,0.34,26.2,6.31,0.114,0.351,0.192,0.213,LOW,0
07-02-2026,PUB_PGIMER_CHD,PGIMER,7.31,1.28,16,0.42,28.52,5.58,0.099,0.121,0.187,0.124,LOW,0
08-02-2026,PUB_PGIMER_CHD,PGIMER,6.64,0.13,114,0.36,27.77,5.87,0.104,0.636,0.151,0.299,LOW,0
09-02-2026,PUB_PGIMER_CHD,PGIMER,7.23,1.82,100,0.44,30.39,6.66,0.205,0.097,0.212,0.168,LOW,0
10-02-2026,PUB_PGIMER_CHD,PGIMER,7.03,0.81,53,0.26,26.95,6.69,0.098,0.205,0.307,0.178,LOW,0
11-02-2026,PUB_PGIMER_CHD,PGIMER,6.99,1.63,18,0.31,26.34,5.83,0.124,0.222,0.326,0.199,LOW,0
12-02-2026,PUB_PGIMER_CHD,PGIMER,6.72,0.48,126,0.3,29.33,7.08,0.137,0.564,0.24,0.307,MEDIUM,0
