date,hospital_id,hospital_name,hospital_type,city,state,admissions,cholera_cases,typhoid_cases,gastroenteritis_cases,other_cases,bed_occupancy_rate,avg_patient_age,comorbidity_index,hospital_outbreak_flag,tenant_profile,hospital_name_water,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,cholera_water_risk,typhoid_water_risk,gastro_water_risk,water_risk_score,water_risk_level,contamination_event_flag,lat,lng,rolling_cases_24h,rolling_cases_72h,delta_cases,case_growth_rate,water_contamination_index,humidity_index,rainfall_index,environmental_risk_index,future_cases_48h,predicted_cases_48h,raw_risk_score,riskScore,riskLevel,anomaly_val,is_anomaly,anomaly_score
2025-10-15,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,185,10,21,30,70,0.49152542372881347,31.1,1.19,0,government,"District Government Hospital, Agartala",7.42,3.6,228,0.22,28.66,6.28,0.756,0.437,0.449,0.085,LOW,0,23.8315,91.2868,0.8333333333333334,0.8439393939393939,0.4451827242524917,0.0756255178127589,0.06354470554510878,0.0,0.1072066706372841,0.10720667063728406,198.0,195.57476005903223,81.208311896339,72.30105013021058,High,1,False,0.05009747804610393
2025-10-16,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,185,12,20,23,110,0.8813559322033898,39.9,1.2,0,government,"District Government Hospital, Agartala",7.42,4.42,91,0.14,26.26,5.09,0.454,0.258,0.482,0.078,LOW,0,23.8315,91.2868,0.8333333333333334,0.8439393939393939,0.45182724252491696,0.07661971830985916,0.026188702950103757,0.0,0.13162596783799882,0.13162596783799885,202.0,197.1018752478924,80.94267086604007,72.02258389056098,High,1,False,0.049901939781826554
2025-10-17,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,198,19,16,23,82,0.9152542372881355,41.2,1.04,0,government,"District Government Hospital, Agartala",7.47,4.08,192,0.39,19.42,5.79,0.506,0.385,0.18,0.087,LOW,0,23.8315,91.2868,0.8952380952380953,0.8606060606060606,0.4950166112956811,0.08315188427864484,0.05380795042607733,0.0,0.12150089338892199,0.121500893388922,195.0,195.9983672161914,81.22859433314811,72.32231180768115,High,-1,True,-0.00786491228554731
2025-10-18,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,202,29,29,23,116,0.7288135593220338,34.0,0.88,0,government,"District Government Hospital, Agartala",7.17,3.44,162,0.2,29.38,5.27,0.617,0.557,0.549,0.073,LOW,0,23.8315,91.2868,0.9142857142857144,0.8863636363636364,0.46511627906976744,0.07849765258215963,0.04536183998474817,0.0,0.10244192972007148,0.10244192972007149,195.0,193.92811375472226,79.95651999863206,70.9888214350198,High,1,False,0.0006308938687454857
2025-10-19,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,195,18,24,25,113,0.7966101694915254,37.0,0.8,0,government,"District Government Hospital, Agartala",7.36,3.64,119,0.22,27.27,5.43,0.631,0.479,0.267,0.07,LOW,0,23.8315,91.2868,0.8809523809523809,0.9015151515151515,0.4285714285714286,0.07339841026356157,0.03364728505142691,0.0,0.10839785586658726,0.10839785586658723,184.0,192.1312712534773,78.94590561159961,69.92941435556362,High-Mod,1,False,0.010598899308617682
2025-10-20,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,195,18,24,35,101,0.7457627118644067,49.4,1.0,0,government,"District Government Hospital, Agartala",7.2,3.85,163,0.3,29.57,8.83,0.419,0.473,0.661,0.079,LOW,0,23.8315,91.2868,0.8809523809523809,0.896969696969697,0.45182724252491696,0.07661971830985916,0.04575273661933389,0.0,0.11465157832042884,0.11465157832042883,186.0,191.74211747177162,79.21594487049296,70.21249117128437,High,1,False,0.02546322284864022
2025-10-21,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,184,21,17,30,92,0.7966101694915254,55.8,1.13,0,government,"District Government Hospital, Agartala",7.32,3.95,96,0.2,25.99,6.28,0.494,0.684,0.443,0.071,LOW,0,23.8315,91.2868,0.8285714285714286,0.8696969696969697,0.4152823920265781,0.07137594799566631,0.027417627106555677,0.0,0.11762954139368673,0.11762954139368675,189.0,194.3413824348519,79.73537720107431,70.7570018129072,High,1,False,0.037865561337634746
2025-10-22,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,186,20,20,21,69,0.8305084745762711,37.7,1.34,0,government,"District Government Hospital, Agartala",7.23,5.49,232,0.22,26.77,4.09,0.432,0.33,0.208,0.113,LOW,0,23.8315,91.2868,0.8380952380952381,0.8560606060606061,0.4584717607973422,0.077630128597673,0.0651343518590907,0.0,0.16349017272185826,0.16349017272185828,172.0,183.69762653306182,77.06798289621602,67.96082510443408,High-Mod,1,False,0.047388544965304924
2025-10-23,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,189,25,14,31,84,0.864406779661017,42.2,0.7,0,government,"District Government Hospital, Agartala",7.47,4.57,201,0.21,26.06,8.53,0.397,0.594,0.413,0.095,LOW,0,23.8315,91.2868,0.8523809523809525,0.8469696969696969,0.46179401993355484,0.07811903680145388,0.056411184855704274,0.0,0.13609291244788566,0.13609291244788568,192.0,192.42535621913063,80.02340715780224,71.05893792144514,High,1,False,0.03506757195758803
2025-10-24,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,172,20,25,26,72,0.38983050847457623,33.8,1.01,0,government,"District Government Hospital, Agartala",7.39,5.32,34,0.26,27.79,5.46,0.351,0.314,0.344,0.083,LOW,0,23.8315,91.2868,0.7714285714285715,0.8287878787878787,0.39534883720930236,0.06825843952604516,0.010795604950260117,0.0,0.15842763549731986,0.15842763549731986,188.0,183.89275737069948,75.46524745176079,66.28070922825202,High-Mod,1,False,0.021785860755207276
2025-10-25,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,192,19,26,36,66,0.8305084745762711,18.5,0.63,0,government,"District Government Hospital, Agartala",7.39,2.77,93,0.22,26.74,7.16,0.303,0.264,0.561,0.054,LOW,0,23.8315,91.2868,0.8666666666666667,0.8378787878787879,0.5182724252491695,0.08742875859810023,0.02628059794840987,0.0,0.0824895771292436,0.08248957712924354,205.0,198.26954362854593,80.9211311611631,72.00000424383434,High,1,False,0.0035572534472859685
2025-10-26,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,188,20,15,28,110,0.7966101694915254,40.7,1.35,0,government,"District Government Hospital, Agartala",7.44,3.32,134,0.22,25.77,5.21,0.183,0.438,0.668,0.067,LOW,0,23.8315,91.2868,0.8476190476190476,0.8363636363636363,0.4385382059800665,0.0746830985915493,0.03768517870834036,0.0,0.098868374032162,0.09886837403216198,189.0,189.06043428393124,77.74341281514434,68.66886493344376,High-Mod,1,False,0.04346603945784183
2025-10-27,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,205,12,23,31,112,0.3728813559322034,25.3,1.13,1,government,"District Government Hospital, Agartala",7.28,6.58,141,0.21,32.62,6.05,0.316,0.42,0.606,0.116,LOW,0,23.8315,91.2868,0.9285714285714286,0.8863636363636364,0.5083056478405316,0.0850254719808211,0.04047768940313513,0.0,0.19594997022036928,0.1959499702203693,177.0,185.18074882827005,77.24612991560576,68.14757310243131,High-Mod,-1,True,-0.025002491255042947
2025-10-28,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,189,11,21,30,86,0.966101694915254,22.7,0.66,0,government,"District Government Hospital, Agartala",7.21,1.66,199,0.17,24.72,5.28,0.35,0.194,0.262,0.052,LOW,0,23.8315,91.2868,0.8523809523809525,0.8818181818181817,0.39867109634551495,0.06936447956028856,0.05502864517969587,0.0,0.049434187016081,0.049434187016081044,191.0,196.85766800525252,80.8882684276527,71.96555489007693,High,1,False,0.023777297361424587
2025-10-29,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,177,10,22,32,58,0.8305084745762711,28.1,0.33,0,government,"District Government Hospital, Agartala",7.23,5.02,69,0.24,29.38,6.07,0.481,0.549,0.482,0.083,LOW,0,23.8315,91.2868,0.7952380952380953,0.8651515151515151,0.4119601328903655,0.0707176391683434,0.020292335819984554,0.0,0.14949374627754616,0.1494937462775462,189.0,190.66846461266232,78.37109338243994,69.32685006126549,High-Mod,1,False,0.039362464614412784
2025-10-30,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,191,13,23,19,57,0.983050847457627,38.9,1.32,0,government,"District Government Hospital, Agartala",7.57,4.41,43,0.13,28.45,7.71,0.364,0.296,0.266,0.071,LOW,0,23.8315,91.2868,0.861904761904762,0.8439393939393939,0.49833887043189373,0.08397230842683218,0.01303948878949599,0.0,0.13132817153067303,0.131328171530673,192.0,192.8377406532005,78.83956264027182,69.8179371213973,High-Mod,1,False,0.0013455822281178698
2025-10-31,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,189,26,16,20,61,0.6440677966101694,46.2,0.68,0,government,"District Government Hospital, Agartala",7.37,3.38,141,0.09,23.16,8.01,0.568,0.444,0.433,0.069,LOW,0,23.8315,91.2868,0.8523809523809525,0.8439393939393939,0.4451827242524917,0.07564633876557776,0.03961223053849097,0.0,0.10065515187611673,0.10065515187611673,180.0,186.28633421052373,76.7094521191254,67.58498437989418,High-Mod,1,False,0.04648334413197791
2025-11-01,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,192,18,19,23,99,0.9999999999999999,35.2,0.78,0,government,"District Government Hospital, Agartala",7.78,5.15,115,0.23,32.76,8.45,0.515,0.423,0.542,0.092,LOW,0,23.8315,91.2868,0.8666666666666667,0.8666666666666666,0.46179401993355484,0.07809523809523809,0.03302185043608977,0.0,0.15336509827278144,0.15336509827278144,191.0,194.48830716019071,80.3196293598868,71.36946179880847,High,1,False,0.02429633734109171
2025-11-02,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,180,22,19,20,65,0.864406779661017,25.6,1.61,0,government,"District Government Hospital, Agartala",7.53,4.55,179,0.29,26.36,5.63,0.253,0.348,0.152,0.092,LOW,0,23.8315,91.2868,0.8095238095238095,0.85,0.4119601328903655,0.07080985915492957,0.05037903257883424,0.0,0.13549731983323407,0.1354973198332341,177.0,186.0667587327034,77.29304766877874,68.19675605539678,High-Mod,1,False,0.046502298083471616
2025-11-03,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,191,11,12,32,85,0.9999999999999999,27.6,0.81,0,government,"District Government Hospital, Agartala",7.43,2.3,250,0.28,25.37,6.57,0.3,0.514,0.535,0.069,LOW,0,23.8315,91.2868,0.861904761904762,0.8530303030303029,0.48837209302325585,0.08230046948356808,0.06922436506728223,0.0,0.0684931506849315,0.06849315068493156,194.0,194.07489518265749,80.39162053193077,71.4449287210098,High,1,False,0.011810981464412285
2025-11-04,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,177,9,14,23,104,0.2881355932203389,38.1,0.85,0,government,"District Government Hospital, Agartala",7.54,7.11,79,0.22,28.81,5.61,0.505,0.684,0.272,0.116,LOW,0,23.8315,91.2868,0.7952380952380953,0.8303030303030302,0.4053156146179402,0.06980606149988938,0.023651303743143875,0.0,0.2117331745086361,0.21173317450863616,190.0,185.07064309386269,76.85512809492576,67.73769362493348,High-Mod,1,False,0.04202756843367744
2025-11-05,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,194,18,15,28,114,0.6271186440677966,34.1,1.36,0,government,"District Government Hospital, Agartala",7.31,6.5,65,0.14,27.28,5.81,0.202,0.576,0.679,0.105,LOW,0,23.8315,91.2868,0.8761904761904762,0.8515151515151516,0.5083056478405316,0.08554786345189783,0.01961203851909153,0.0,0.19356759976176297,0.19356759976176297,173.0,183.41961774829954,75.8918842525102,66.72794415076054,High-Mod,-1,True,-0.0030755747725499383
2025-11-06,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,190,24,27,18,109,0.32203389830508466,34.0,1.1,0,government,"District Government Hospital, Agartala",7.44,0.9,55,0.2,26.14,8.2,0.303,0.584,0.807,0.021,LOW,0,23.8315,91.2868,0.8571428571428572,0.85,0.4385382059800665,0.07470306374328445,0.015350579418537826,0.0,0.026801667659321026,0.026801667659321016,198.0,194.3334923399268,78.46193099512007,69.42207333454266,High-Mod,1,False,0.01837470874107261
2025-11-07,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,173,23,25,29,99,0.9999999999999999,33.8,1.4,0,government,"District Government Hospital, Agartala",7.41,5.27,225,0.22,26.21,6.65,0.249,0.062,0.736,0.109,LOW,0,23.8315,91.2868,0.7761904761904762,0.8439393939393939,0.39534883720930236,0.0683024462564863,0.06317849711902322,0.0,0.15693865396069087,0.15693865396069084,202.0,196.65893213013868,82.12831430523309,73.26547046461836,High,1,False,0.041248924242889895
2025-11-08,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,198,16,14,33,114,0.8813559322033898,27.8,0.77,0,government,"District Government Hospital, Agartala",7.56,7.31,193,0.28,25.98,3.21,0.605,0.381,0.332,0.134,LOW,0,23.8315,91.2868,0.8952380952380953,0.85,0.5348837209302326,0.09005291866807784,0.05498064032983446,0.0,0.21768910065515187,0.2176891006551519,203.0,196.96232963951195,82.61124207225133,73.77171409404797,High,-1,True,-0.02087115785152438
2025-11-09,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,202,15,22,30,70,0.9999999999999999,29.2,0.78,0,government,"District Government Hospital, Agartala",7.18,9.76,123,0.21,20.93,5.85,0.374,0.291,0.354,0.161,LOW,0,23.8315,91.2868,0.9142857142857144,0.8681818181818182,0.46511627906976744,0.07849765258215963,0.036398648732054756,0.0,0.29064919594997024,0.2906491959499702,199.0,196.1658952589271,82.46480952503218,73.61821175014973,High,-1,True,-0.001321681647494799
2025-11-10,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,203,20,29,34,120,0.983050847457627,26.2,0.73,1,government,"District Government Hospital, Agartala",7.27,7.68,161,0.29,31.61,6.61,0.307,0.523,0.409,0.135,LOW,0,23.8315,91.2868,0.9190476190476191,0.9136363636363636,0.4551495016611296,0.07707990517361596,0.046264331162142555,0.0,0.22870756402620607,0.22870756402620607,188.0,192.62470023616518,80.72488566959241,71.79428397530359,High,1,False,0.004658304496412469
2025-11-11,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,199,29,26,18,74,0.7288135593220338,37.9,1.66,0,government,"District Government Hospital, Agartala",7.49,2.02,49,0.23,30.29,6.92,0.416,0.4,0.305,0.037,LOW,0,23.8315,91.2868,0.9,0.9151515151515152,0.4385382059800665,0.0747880385762853,0.014018787726668614,0.0,0.06015485407980942,0.06015485407980936,187.0,191.84697317281316,77.76090144172342,68.68719791489106,High-Mod,-1,True,-0.010099483446384894
2025-11-12,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,188,21,12,23,110,0.9999999999999999,29.4,0.69,0,government,"District Government Hospital, Agartala",7.54,4.01,179,0.23,26.3,5.43,0.648,0.462,0.209,0.084,LOW,0,23.8315,91.2868,0.8476190476190476,0.8939393939393938,0.4152823920265781,0.07148135041404204,0.05023227489497225,0.0,0.11941631923764146,0.1194163192376414,198.0,195.0381697413219,80.71639933575435,71.78538791933799,High,1,False,0.028147672623012487
2025-11-13,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,187,26,20,26,75,0.7627118644067795,46.4,0.84,0,government,"District Government Hospital, Agartala",7.65,3.79,118,0.19,24.24,4.89,0.171,0.567,0.415,0.072,LOW,0,23.8315,91.2868,0.8428571428571429,0.8696969696969697,0.4485049833887043,0.07612526221156728,0.033453894084842395,0.0,0.1128648004764741,0.11286480047647407,203.0,195.74662778635232,80.43091594185094,71.48612132225685,High,1,False,0.047572450503514
2025-11-14,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,198,21,13,30,70,0.8474576271186441,54.0,1.0,0,government,"District Government Hospital, Agartala",7.41,3.2,115,0.2,28.03,3.89,0.584,0.599,0.405,0.063,LOW,0,23.8315,91.2868,0.8952380952380953,0.8681818181818182,0.48837209302325585,0.08208782104391052,0.03243619126778065,0.0,0.09529481834425255,0.09529481834425257,215.0,202.3988943149157,82.88559164744224,74.0593093291173,High,-1,True,-0.013998823606981237
2025-11-15,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,203,27,18,34,94,0.9999999999999999,34.6,1.87,1,government,"District Government Hospital, Agartala",7.43,1.76,138,0.16,30.25,7.0,0.51,0.43,0.536,0.045,LOW,0,23.8315,91.2868,0.9190476190476191,0.8909090909090909,0.4684385382059801,0.07896713615023475,0.03835313190498331,0.0,0.052412150089338895,0.05241215008933886,195.0,195.43624440158302,79.8492132186761,70.87633385932557,High,-1,True,-0.0008942209260937029
2025-11-16,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,215,20,31,38,84,0.694915254237288,39.4,1.1,1,government,"District Government Hospital, Agartala",7.21,5.29,148,0.2,29.82,6.19,0.431,0.266,0.534,0.098,LOW,0,23.8315,91.2868,0.9761904761904763,0.9333333333333333,0.49169435215946844,0.08211475751058073,0.04203441810578348,0.0,0.15753424657534248,0.15753424657534243,179.0,190.28036321512144,78.9485202949755,69.93215527644749,High-Mod,-1,True,-0.05858770409058933
2025-11-17,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,195,21,27,26,93,0.9999999999999999,41.7,1.08,0,government,"District Government Hospital, Agartala",7.49,5.4,142,0.19,28.46,4.53,0.306,0.235,0.419,0.099,LOW,0,23.8315,91.2868,0.8809523809523809,0.9287878787878788,0.3853820598006645,0.0679724860792663,0.04045711589605167,0.0,0.16081000595592618,0.1608100059559262,191.0,194.19888111549375,80.50136598263832,71.55997270703408,High,-1,True,-0.0023025589315543993
2025-11-18,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,179,18,25,23,107,0.7966101694915254,29.1,0.38,0,government,"District Government Hospital, Agartala",7.51,4.08,0,0.28,26.67,6.95,0.563,0.414,0.348,0.06,LOW,0,23.8315,91.2868,0.8047619047619048,0.8924242424242425,0.39867109634551495,0.06899241603466956,0.0011452585609791892,0.0,0.12150089338892199,0.121500893388922,200.0,196.04621960595532,79.66785453310074,70.68621913516894,High,-1,True,-0.0023106695467323135
2025-11-19,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,191,27,25,26,95,0.966101694915254,26.9,1.11,0,government,"District Government Hospital, Agartala",7.38,5.91,212,0.13,27.62,7.81,0.205,0.191,0.482,0.116,LOW,0,23.8315,91.2868,0.861904761904762,0.8560606060606061,0.49169435215946844,0.0828515225430797,0.059783868450252575,0.0,0.17599761762954141,0.17599761762954147,199.0,196.01997542020584,81.96148239788532,73.09058387484559,High,1,False,0.011664800611553616
2025-11-20,GOV_AGARTALA,"District Government Hospital, Agartala",public,Agartala,Tripura,200,12,20,19,111,0.864406779661017,44.7,0.85,0,government,"District Government Hospital, Agartala",7.47,4.26,32,0.2,27.76,5.26,0.334,0.796,0.27,0.067,LOW,0,23.8315,91.2868,0.9047619047619048,0.8636363636363636,0.4817275747508306,0.08099992625912543,0.00996717839836619,0.0,0.1268612269207862,0.12686122692078616,202.0,196.00385456310937,79.9691694464026,71.00208160100524,High,-1,True,-0.032759918874737504
