date,hospital_id,hospital_name,hospital_type,city,state,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,TDS_ppm,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,conductivity_uS_cm,contamination_event_flag,water_risk_score
2026-01-29,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.29,1.57,321,404,0.31,23.8,6.72,539,0,0.212
2026-01-30,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.14,0.17,292,458,0.37,26.62,7.87,497,0,0.147
2026-01-31,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.38,1.47,281,382,0.32,26.82,7.72,451,0,0.21
2026-02-01,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.34,1.05,260,371,0.46,26.15,7.81,561,0,0.167
2026-02-02,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.44,2.07,258,325,0.29,25.13,7.46,491,0,0.234
2026-02-03,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.28,2.05,251,388,0.38,22.96,7.26,494,0,0.19
2026-02-04,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.13,2.1,395,414,0.35,27.47,7.91,480,0,0.25
2026-02-05,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.2,1.46,222,377,0.38,25.54,8.08,587,0,0.145
2026-02-06,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.39,0.64,27,404,0.26,25.24,7.12,378,0,0.092
2026-02-07,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.34,2.21,205,280,0.33,26.04,6.93,517,0,0.193
2026-02-08,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.27,2.08,268,337,0.47,25.33,7.8,439,0,0.187
2026-02-09,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.22,1.06,242,431,0.26,23.43,8.7,489,0,0.157
2026-02-10,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.19,2.4,203,435,0.43,24.9,9.12,462,0,0.162
2026-02-11,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.36,1.89,374,426,0.37,24.55,8.1,456,0,0.251
2026-02-12,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.52,1.77,224,377,0.26,24.27,8.54,458,0,0.231
2026-02-13,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.15,2.05,364,396,0.45,24.55,6.97,609,0,0.222
2026-02-14,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.24,1.5,377,390,0.41,28.35,7.44,569,0,0.213
2026-02-15,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.28,1.86,395,389,0.41,26.93,7.6,445,0,0.239
2026-02-16,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.15,0.3,442,332,0.35,25.17,8.01,561,0,0.211
2026-02-17,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.38,1.27,242,381,0.35,27.62,8.12,555,0,0.186
2026-02-18,PUB_AIIMS_DEL,All India Institute of Medical Sciences (AIIMS),public,New Delhi,Delhi,7.35,2.5,274,325,0.4,24.68,7.5,545,0,0.225
2025-08-23,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.48,3.13,499,405,0.42,29.61,6.78,166,0,0.358
2025-08-24,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.32,3.35,551,395,0.33,31.78,7.63,183,0,0.362
2025-08-25,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.37,2.74,219,404,0.42,31.75,6.38,195,0,0.212
2025-08-26,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.47,2.34,558,368,0.45,32.42,6.06,103,0,0.352
2025-08-27,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.2,4.05,251,471,0.38,31.44,7.83,366,0,0.234
2025-08-28,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.63,4.0,463,402,0.49,30.49,6.42,226,0,0.392
2025-08-29,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.37,2.25,419,415,0.44,33.12,6.22,212,0,0.275
2025-08-30,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.3,0.77,314,377,0.55,32.02,6.29,356,0,0.169
2025-08-31,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.53,3.34,295,348,0.4,32.62,8.04,334,0,0.294
2025-09-01,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.33,1.55,344,320,0.45,31.01,6.63,114,0,0.215
2025-09-02,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.45,2.17,167,281,0.43,33.51,7.91,194,0,0.189
2025-09-03,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.31,3.22,190,392,0.49,32.8,6.85,212,0,0.196
2025-09-04,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.28,1.86,295,394,0.5,30.16,7.8,207,0,0.19
2025-09-05,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.38,1.94,1,413,0.49,30.84,6.95,262,0,0.096
2025-09-06,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.2,2.17,432,338,0.45,29.44,7.19,223,0,0.243
2025-09-07,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.19,3.95,226,353,0.44,32.7,6.3,230,0,0.217
2025-09-08,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.44,3.46,349,369,0.36,31.32,6.27,21,0,0.305
2025-09-09,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.44,3.68,6,346,0.48,33.88,6.92,175,0,0.163
2025-09-10,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.36,4.17,238,354,0.39,29.96,6.98,340,0,0.263
2025-09-11,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.42,2.46,286,327,0.5,31.1,6.8,449,0,0.232
2025-09-12,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.42,1.94,268,422,0.44,29.33,7.46,179,0,0.215
2025-09-13,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.61,3.86,265,426,0.43,32.31,7.2,167,0,0.311
2025-09-14,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.31,3.81,280,368,0.35,31.75,8.15,151,0,0.263
2025-09-15,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.39,4.21,314,397,0.34,31.76,6.8,295,0,0.306
2025-09-16,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.53,5.45,403,393,0.44,30.74,7.11,205,0,0.397
2025-09-17,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.41,4.11,189,422,0.53,31.05,5.64,183,0,0.241
2025-09-18,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.54,2.7,190,364,0.5,31.91,6.77,200,0,0.225
2025-09-19,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.34,1.76,543,370,0.53,33.18,7.51,196,0,0.298
2025-09-20,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.43,2.7,203,393,0.33,32.75,6.63,240,0,0.225
2025-09-21,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.42,2.46,404,365,0.5,29.45,6.98,362,0,0.279
2025-09-22,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.27,2.02,394,388,0.46,31.84,7.29,303,0,0.236
2025-09-23,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.43,2.48,416,448,0.42,29.94,7.57,217,0,0.295
2025-09-24,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.13,3.62,253,378,0.46,31.45,7.33,195,0,0.228
2025-09-25,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.45,2.46,425,403,0.35,32.62,6.59,282,0,0.309
2025-09-26,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.43,4.66,295,369,0.43,30.81,7.39,113,0,0.311
2025-09-27,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.26,1.61,453,442,0.42,30.98,6.95,307,0,0.249
2025-09-28,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.27,2.98,457,399,0.44,32.5,5.29,273,0,0.292
2025-09-29,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.31,0.81,394,430,0.42,32.44,7.88,318,0,0.212
2025-09-30,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.58,3.51,335,326,0.41,30.11,8.21,214,0,0.324
2025-10-01,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.4,2.21,220,441,0.38,31.46,6.46,133,0,0.206
2025-10-02,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.31,1.79,178,357,0.32,31.1,6.01,279,0,0.165
2025-10-03,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.4,0.8,189,355,0.45,32.95,5.78,234,0,0.145
2025-10-04,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.37,2.29,236,355,0.4,30.17,7.55,227,0,0.207
2025-10-05,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.61,1.78,153,329,0.28,29.14,7.07,261,0,0.219
2025-10-06,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.2,2.45,173,387,0.56,32.37,6.75,163,0,0.143
2025-10-07,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.13,1.32,198,347,0.42,31.3,6.77,180,0,0.141
2025-10-08,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.41,2.13,118,431,0.42,31.23,7.33,242,0,0.161
2025-10-09,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.5,2.02,161,394,0.34,31.34,6.89,211,0,0.201
2025-10-10,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.37,0.5,167,385,0.44,29.87,7.67,165,0,0.122
2025-10-11,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.5,2.12,158,444,0.33,32.4,7.51,179,0,0.204
2025-10-12,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.55,1.64,243,391,0.42,32.26,7.39,103,0,0.224
2025-10-13,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.54,0.66,309,421,0.34,30.67,6.25,211,0,0.227
2025-10-14,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.35,2.36,334,430,0.38,30.93,5.9,169,0,0.246
2025-10-15,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.5,2.95,105,361,0.43,31.57,6.42,256,0,0.197
2025-10-16,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.33,1.81,266,382,0.39,31.06,6.86,200,0,0.198
2025-10-17,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.35,2.94,267,371,0.48,30.77,7.61,252,0,0.227
2025-10-18,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.37,2.13,75,342,0.33,31.39,7.95,382,0,0.145
2025-10-19,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.46,2.17,54,363,0.37,30.4,6.81,193,0,0.152
2025-10-20,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.15,2.34,120,390,0.59,30.01,5.39,206,0,0.128
2025-10-21,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.52,3.19,106,399,0.39,31.07,8.5,121,0,0.213
2025-10-22,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.42,2.15,314,385,0.45,30.69,7.07,202,0,0.239
2025-10-23,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.46,1.56,250,381,0.52,31.14,5.85,314,0,0.199
2025-10-24,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.28,1.36,163,430,0.26,35.28,7.54,241,0,0.146
2025-10-25,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.38,2.02,263,404,0.47,31.32,6.79,215,0,0.205
2025-10-26,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.36,2.61,270,279,0.48,31.46,6.9,199,0,0.22
2025-10-27,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.52,2.48,147,396,0.35,29.41,6.53,286,0,0.212
2025-10-28,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.5,2.18,282,400,0.38,31.76,7.39,279,0,0.25
2025-10-29,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.53,2.31,248,419,0.43,30.06,6.81,174,0,0.242
2025-10-30,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.3,1.72,145,371,0.28,31.48,6.91,169,0,0.152
2025-10-31,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.46,19.919457891616464,1080,355,0.020983385510176755,29.98,5.001604994109345,212,1,1.0
2025-11-01,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.35,0.42,274,338,0.43,31.56,7.73,134,0,0.159
2025-11-02,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.02,1.95,379,425,0.45,30.56,7.39,158,0,0.251
2025-11-03,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.44,2.17,312,478,0.46,30.54,6.89,102,0,0.242
2025-11-04,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.3,1.53,169,387,0.36,32.66,6.91,225,0,0.147
2025-11-05,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.35,1.93,291,351,0.38,30.81,6.1,168,0,0.216
2025-11-06,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.33,2.43,240,388,0.5,31.02,7.14,219,0,0.195
2025-11-07,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.42,1.41,2,377,0.54,32.41,7.49,312,0,0.087
2025-11-08,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.4,1.96,161,371,0.48,32.77,6.83,194,0,0.165
2025-11-09,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.39,2.24,87,301,0.38,29.62,6.6,215,0,0.152
2025-11-10,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.33,2.84,246,392,0.48,29.72,7.53,221,0,0.212
2025-11-11,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.47,1.07,77,410,0.46,30.03,6.39,305,0,0.121
2025-11-12,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.24,2.97,136,404,0.4,31.99,6.58,214,0,0.162
2025-11-13,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.39,1.12,283,364,0.41,29.91,5.37,212,0,0.194
2025-11-14,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.68,2.37,215,372,0.43,31.91,6.2,304,0,0.26
2025-11-15,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.47,2.32,256,382,0.48,31.97,6.7,186,0,0.228
2025-11-16,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.4,2.9,105,330,0.44,31.27,7.01,243,0,0.175
2025-11-17,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.36,19.65566912227478,1655,353,0.19141342126969552,29.07,4.688153637478104,342,1,1.0
2025-11-18,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.39,1.98,103,360,0.4,30.79,7.68,265,0,0.149
2025-11-19,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.25,1.99,261,422,0.56,29.88,6.42,138,0,0.174
2025-11-20,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.36,9.203414041032739,2306,379,0.0,31.4,4.5916145661917165,372,1,1.0
2025-11-21,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.19,1.95,399,382,0.41,30.74,6.8,322,0,0.229
2025-11-22,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.12,2.89,88,372,0.39,31.97,5.95,258,0,0.149
2025-11-23,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.63,0.86,234,358,0.46,31.23,6.52,260,0,0.209
2025-11-24,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.6,1.69,281,336,0.35,31.82,7.8,251,0,0.258
2025-11-25,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.35,1.82,104,403,0.5,30.62,6.63,244,0,0.126
2025-11-26,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.33,1.77,406,373,0.4,30.36,7.36,213,0,0.252
2025-11-27,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.31,2.74,344,361,0.28,32.51,6.5,281,0,0.264
2025-11-28,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.15,2.44,108,407,0.43,29.96,6.66,274,0,0.133
2025-11-29,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.4,2.23,394,327,0.56,31.34,6.37,133,0,0.265
2025-11-30,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.36,2.46,205,435,0.31,31.19,6.16,251,0,0.207
2025-12-01,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.49,1.52,17,389,0.46,31.73,7.65,151,0,0.114
2025-12-02,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.47,2.65,56,393,0.39,31.1,7.12,192,0,0.167
2025-12-03,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.3,1.84,119,344,0.48,29.71,7.31,258,0,0.125
2025-12-04,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.18,1.34,324,347,0.39,31.8,7.38,208,0,0.185
2025-12-05,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.31,2.81,373,416,0.44,30.15,6.41,262,0,0.261
2025-12-06,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.44,2.8,275,329,0.51,29.91,6.68,243,0,0.242
2025-12-07,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.63,4.0,271,375,0.47,32.36,6.72,351,0,0.317
2025-12-08,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.41,2.17,276,396,0.5,30.4,6.57,149,0,0.217
2025-12-09,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.44,2.36,258,440,0.43,32.07,6.25,199,0,0.229
2025-12-10,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.47,2.41,190,379,0.31,30.74,7.44,266,0,0.221
2025-12-11,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.45,1.85,217,359,0.48,31.75,7.2,189,0,0.194
2025-12-12,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.13,2.59,173,351,0.48,30.69,7.54,269,0,0.163
2025-12-13,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.47,17.171902604571148,1390,391,0.0,31.39,3.6366472915942913,254,1,1.0
2025-12-14,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.26,0.87,80,421,0.38,33.2,6.59,106,0,0.082
2025-12-15,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.25,2.68,203,362,0.44,31.86,7.58,327,0,0.178
2025-12-16,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.34,0.89,179,391,0.35,29.96,7.12,222,0,0.141
2025-12-17,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.39,1.29,196,349,0.5,32.55,5.8,161,0,0.155
2025-12-18,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.21,1.36,209,331,0.36,29.9,7.03,231,0,0.14
2025-12-19,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.3,1.94,167,372,0.56,32.95,6.13,284,0,0.145
2025-12-20,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.48,1.02,290,435,0.34,30.01,7.52,245,0,0.219
2025-12-21,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.45,2.06,252,335,0.51,32.72,6.77,223,0,0.213
2025-12-22,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.2,2.18,268,379,0.52,30.77,7.25,154,0,0.173
2025-12-23,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.38,1.7,237,369,0.42,32.28,6.65,113,0,0.19
2025-12-24,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.6,2.79,100,406,0.39,31.55,7.09,209,0,0.215
2025-12-25,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.29,1.34,134,353,0.42,30.27,7.32,330,0,0.12
2025-12-26,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.32,1.99,262,398,0.43,32.17,7.2,139,0,0.196
2025-12-27,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.49,11.14381703658792,1206,383,0.07069411739091402,30.93,5.099666343927458,391,1,0.918
2025-12-28,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.29,0.85,244,407,0.41,33.09,6.11,274,0,0.15
2025-12-29,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.31,3.02,396,355,0.38,32.32,6.68,223,0,0.283
2025-12-30,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.39,0.48,215,357,0.39,33.08,6.16,283,0,0.149
2025-12-31,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.35,1.62,288,394,0.47,32.46,6.71,183,0,0.197
2026-01-01,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.26,1.24,482,425,0.32,29.48,7.2,264,0,0.26
2026-01-02,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.45,1.64,205,393,0.44,28.32,6.77,166,0,0.187
2026-01-03,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.41,3.91,250,371,0.5,31.83,7.16,268,0,0.259
2026-01-04,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.63,1.03,259,349,0.47,30.01,6.66,205,0,0.223
2026-01-05,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.5,2.46,104,384,0.37,29.57,6.78,204,0,0.188
2026-01-06,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.68,2.12,93,362,0.51,33.92,5.96,94,0,0.197
2026-01-07,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.61,2.09,138,400,0.22,31.21,7.11,291,0,0.228
2026-01-08,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.26,1.88,133,391,0.36,30.67,6.31,271,0,0.136
2026-01-09,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.49,1.65,220,331,0.4,31.14,8.48,148,0,0.206
2026-01-10,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.56,2.52,242,443,0.46,31.71,6.88,311,0,0.248
2026-01-11,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.52,1.38,98,375,0.36,31.12,7.65,194,0,0.159
2026-01-12,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.38,1.86,293,303,0.38,31.48,7.63,191,0,0.221
2026-01-13,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.16,2.25,159,340,0.38,30.96,6.55,71,0,0.151
2026-01-14,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.49,2.71,275,342,0.41,31.19,7.27,273,0,0.258
2026-01-15,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.3,1.88,258,433,0.49,32.23,6.96,325,0,0.181
2026-01-16,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.43,1.22,343,406,0.39,30.58,7.09,258,0,0.231
2026-01-17,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.41,2.04,370,419,0.44,32.43,6.29,254,0,0.257
2026-01-18,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.6,20.62805231698716,1555,359,0.0,30.18,4.577074883240785,127,1,1.0
2026-01-19,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.39,2.45,135,435,0.47,32.54,6.51,286,0,0.168
2026-01-20,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.25,2.44,232,401,0.33,30.04,7.27,159,0,0.193
2026-01-21,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.44,0.86,293,338,0.47,32.02,6.49,267,0,0.194
2026-01-22,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.42,1.44,126,313,0.46,29.17,6.97,207,0,0.142
2026-01-23,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.47,1.61,187,407,0.46,31.61,7.19,118,0,0.181
2026-01-24,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.48,2.25,125,373,0.43,31.03,7.11,326,0,0.181
2026-01-25,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.52,0.9,273,428,0.46,32.62,8.12,297,0,0.204
2026-01-26,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.42,2.55,230,382,0.4,33.24,6.42,333,0,0.222
2026-01-27,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.45,0.84,250,308,0.48,32.35,6.55,234,0,0.177
2026-01-28,PUB_PGIMER_CHD,PGIMER,public,Chandigarh,Chandigarh,7.62,1.47,121,433,0.59,31.21,7.52,320,0,0.176
