date,hospital_id,admissions,cholera_cases,typhoid_cases,gastroenteritis_cases,other_cases,bed_occupancy_rate,avg_patient_age,comorbidity_index,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,TDS_ppm,residual_chlorine_mg_L,water_temp_C,dissolved_oxygen_mg_L,outbreak_label
2025-09-10,PUB_PGIMER_CHD,65,2,3,14,46,0.7,25.3,1.87,7.25,1.02,702,295,0.37,28.4,6.74,1
2025-09-11,PUB_PGIMER_CHD,86,3,2,21,60,0.78,36.9,0.99,7.37,2.43,331,342,0.42,26.9,6.5,0
2025-09-12,PUB_PGIMER_CHD,87,3,4,16,64,0.78,54.1,2.38,7.11,2.1,185,276,0.53,24.4,4.95,0
2025-09-13,PUB_PGIMER_CHD,79,3,3,19,54,0.52,25.3,2.38,7.18,2.41,546,221,0.39,26.7,6.52,0
2025-09-14,PUB_PGIMER_CHD,72,1,2,14,55,0.64,25.0,2.45,7.37,1.11,405,335,0.19,25.8,5.53,0
2025-09-15,PUB_PGIMER_CHD,90,2,2,18,68,0.82,39.9,1.06,6.97,2.76,486,234,0.39,27.3,4.87,0
2025-09-16,PUB_PGIMER_CHD,73,1,3,19,50,0.81,57.6,1.82,7.24,0.82,657,246,0.51,26.7,5.93,1
2025-09-17,PUB_PGIMER_CHD,80,3,4,22,51,0.68,38.4,2.44,7.22,5.59,313,268,0.56,24.7,6.18,0
2025-09-18,PUB_PGIMER_CHD,93,3,4,21,65,0.67,58.4,2.07,7.14,3.32,449,296,0.63,27.0,7.8,0
2025-09-19,PUB_PGIMER_CHD,82,2,4,20,56,0.62,31.9,1.61,7.07,2.13,323,213,0.2,26.3,6.96,0
2025-09-20,PUB_PGIMER_CHD,98,3,2,26,67,0.82,54.1,2.37,7.49,4.3,573,216,0.41,30.0,6.27,0
2025-09-21,PUB_PGIMER_CHD,89,3,3,23,60,0.63,28.9,2.21,7.33,5.3,268,297,0.45,24.7,5.6,0
2025-09-22,PUB_PGIMER_CHD,81,3,2,23,53,0.59,46.6,1.61,7.24,4.32,580,270,0.69,25.6,7.01,0
2025-09-23,PUB_PGIMER_CHD,77,2,2,16,57,0.52,28.0,1.77,7.54,0.49,181,313,0.22,24.8,5.77,0
2025-09-24,PUB_PGIMER_CHD,85,2,3,24,56,0.66,57.5,1.37,7.07,2.16,64,304,0.47,25.1,5.84,0
2025-09-25,PUB_PGIMER_CHD,93,4,4,27,58,0.61,33.7,1.92,7.02,2.89,426,196,0.33,27.7,6.42,0
2025-09-26,PUB_PGIMER_CHD,73,1,4,18,50,0.92,34.5,2.07,7.42,1.81,199,254,0.3,27.7,5.72,0
2025-09-27,PUB_PGIMER_CHD,93,3,3,20,67,0.77,38.8,2.23,7.12,2.78,129,280,0.42,23.9,6.47,0
2025-09-28,PUB_PGIMER_CHD,70,2,3,15,50,0.89,39.9,1.55,7.05,2.38,276,343,0.26,27.3,6.57,0
2025-09-29,PUB_PGIMER_CHD,67,2,2,12,51,0.9,42.4,2.07,7.38,1.9,255,335,0.19,25.3,6.88,0
2025-09-30,PUB_PGIMER_CHD,94,3,4,19,68,0.55,33.8,0.55,6.9,5.05,235,266,0.31,26.1,6.66,0
2025-10-01,PUB_PGIMER_CHD,70,1,2,8,59,0.88,40.0,1.22,7.23,2.14,222,301,0.22,25.4,6.29,0
2025-10-02,PUB_PGIMER_CHD,84,2,2,11,69,0.64,39.5,1.0,7.44,1.86,108,336,0.5,27.1,6.33,0
2025-10-03,PUB_PGIMER_CHD,93,1,2,16,74,0.81,44.8,2.38,7.18,2.08,178,245,0.22,27.8,6.39,0
2025-10-04,PUB_PGIMER_CHD,106,2,3,17,84,0.51,20.5,2.31,7.11,1.1,115,233,0.47,29.7,6.63,0
2025-10-05,PUB_PGIMER_CHD,68,2,1,9,56,0.54,28.2,1.13,6.97,0.26,120,154,0.23,26.6,7.1,0
2025-10-06,PUB_PGIMER_CHD,74,1,2,11,60,0.6,35.2,2.27,7.45,2.31,6,271,0.47,28.0,7.37,0
2025-10-07,PUB_PGIMER_CHD,77,1,2,14,60,0.7,23.3,2.06,6.73,0.93,179,191,0.62,24.1,6.0,0
2025-10-08,PUB_PGIMER_CHD,65,1,1,12,51,0.86,57.8,1.95,6.99,1.55,240,324,0.14,25.1,5.74,0
2025-10-09,PUB_PGIMER_CHD,66,1,2,9,54,0.89,37.7,1.96,6.98,1.1,83,219,0.38,24.1,7.63,0
2025-10-10,PUB_PGIMER_CHD,84,1,2,13,68,0.54,38.6,1.32,7.11,1.44,245,231,0.19,23.7,5.81,0
2025-10-11,PUB_PGIMER_CHD,67,1,1,11,54,0.89,25.5,2.02,7.18,0.99,83,348,0.58,27.0,7.97,0
2025-10-12,PUB_PGIMER_CHD,74,1,2,12,59,0.58,35.6,2.15,6.84,1.16,352,306,0.25,24.8,7.1,0
2025-10-13,PUB_PGIMER_CHD,78,1,1,13,63,0.55,26.7,0.59,7.29,2.28,243,364,0.42,26.5,4.14,0
2025-10-14,PUB_PGIMER_CHD,69,1,2,11,55,0.8,28.5,1.5,7.18,1.63,379,261,0.72,22.7,6.07,0
2025-10-15,PUB_PGIMER_CHD,70,1,2,9,58,0.85,26.9,2.08,7.26,1.13,188,384,0.48,25.7,6.27,0
2025-10-16,PUB_PGIMER_CHD,68,1,1,12,54,0.92,34.3,1.15,7.45,0.99,158,325,0.4,27.5,5.49,0
2025-10-17,PUB_PGIMER_CHD,74,1,1,14,58,0.51,35.6,1.75,7.29,2.37,51,279,0.25,29.1,6.42,0
2025-10-18,PUB_PGIMER_CHD,87,1,2,16,68,0.51,41.2,1.23,7.44,3.26,149,268,0.22,26.5,6.24,0
2025-10-19,PUB_PGIMER_CHD,93,2,3,16,72,0.76,49.0,1.01,7.15,0.41,304,267,0.46,25.6,6.93,0
2025-10-20,PUB_PGIMER_CHD,70,1,2,13,54,0.72,46.0,1.14,7.26,2.2,171,299,0.39,24.0,5.65,0
2025-10-21,PUB_PGIMER_CHD,95,1,2,12,80,0.8,49.9,2.48,7.09,2.12,310,192,0.33,23.7,6.45,0
2025-10-22,PUB_PGIMER_CHD,67,1,1,9,56,0.77,37.7,1.89,7.47,0.01,169,221,0.57,24.4,6.78,0
2025-10-23,PUB_PGIMER_CHD,84,2,2,16,64,0.64,45.3,1.48,7.07,2.12,179,295,0.57,26.6,5.3,0
2025-10-24,PUB_PGIMER_CHD,83,1,2,15,65,0.53,42.4,0.6,7.28,3.02,255,251,0.4,22.5,6.64,0
2025-10-25,PUB_PGIMER_CHD,79,1,1,15,62,0.65,45.5,2.38,7.55,0.9,216,271,0.55,25.0,7.2,0
2025-10-26,PUB_PGIMER_CHD,99,1,2,16,80,0.87,47.4,1.43,7.2,1.35,325,223,0.13,26.6,6.48,0
2025-10-27,PUB_PGIMER_CHD,85,1,2,13,69,0.62,33.1,1.55,7.03,1.35,249,234,0.32,25.6,6.56,0
2025-10-28,PUB_PGIMER_CHD,85,1,1,12,71,0.77,41.3,0.8,7.41,1.14,76,268,0.7,28.7,5.27,0
2025-10-29,PUB_PGIMER_CHD,83,1,2,11,69,0.64,44.8,0.89,6.97,3.03,121,318,0.37,29.1,5.24,0
2025-10-30,PUB_PGIMER_CHD,91,1,3,10,77,0.51,34.4,0.95,6.81,2.53,353,303,0.53,25.4,6.56,0
2025-10-31,PUB_PGIMER_CHD,69,1,2,12,54,0.73,29.8,0.64,6.71,1.74,36,184,0.3,25.8,6.6,0
2025-11-01,PUB_PGIMER_CHD,80,1,1,14,64,0.74,32.9,1.25,7.29,2.5,267,228,0.52,27.1,5.34,0
2025-11-02,PUB_PGIMER_CHD,79,2,2,11,64,0.95,65.5,0.9,7.1,1.88,32,243,0.56,20.7,7.58,0
2025-11-03,PUB_PGIMER_CHD,77,1,2,15,59,0.52,47.2,2.36,7.15,2.78,333,234,0.57,24.1,6.9,0
2025-11-04,PUB_PGIMER_CHD,63,1,1,10,51,0.93,42.9,0.73,6.94,1.65,207,258,0.41,26.3,6.08,0
2025-11-05,PUB_PGIMER_CHD,73,1,1,13,58,0.65,42.2,1.87,7.66,4.01,81,251,0.55,27.4,7.66,0
2025-11-06,PUB_PGIMER_CHD,91,2,2,14,73,0.76,53.4,0.62,7.46,1.45,449,291,0.56,27.0,7.8,0
2025-11-07,PUB_PGIMER_CHD,80,1,2,11,66,0.66,39.3,0.99,6.98,2.92,326,288,0.5,23.9,5.93,0
2025-11-08,PUB_PGIMER_CHD,65,1,1,8,55,0.59,53.2,1.53,7.17,0.96,347,206,0.32,27.2,6.29,0
2025-11-09,PUB_PGIMER_CHD,64,1,1,9,53,0.55,31.9,0.76,7.07,1.8,238,265,0.36,24.2,6.24,0
2025-11-10,PUB_PGIMER_CHD,75,1,2,9,63,0.78,42.8,1.09,7.03,0.29,298,201,0.58,25.2,6.18,0
2025-11-11,PUB_PGIMER_CHD,90,1,2,15,72,0.76,47.5,0.53,7.45,2.56,102,177,0.51,28.0,6.25,0
2025-11-12,PUB_PGIMER_CHD,77,1,2,12,62,0.87,39.4,0.54,7.03,2.99,351,293,0.43,26.7,5.76,0
2025-11-13,PUB_PGIMER_CHD,77,1,1,14,61,0.92,39.4,1.74,6.89,0.19,72,190,0.7,25.1,5.78,0
2025-11-14,PUB_PGIMER_CHD,63,1,1,10,51,0.64,33.5,1.77,7.36,1.19,366,262,0.34,26.9,6.86,0
2025-11-15,PUB_PGIMER_CHD,90,2,2,15,71,0.62,39.1,2.12,7.24,1.81,206,222,0.42,31.8,5.77,0
2025-11-16,PUB_PGIMER_CHD,98,2,2,18,76,0.61,45.2,1.11,7.2,1.61,181,253,0.23,26.5,6.05,0
2025-11-17,PUB_PGIMER_CHD,94,2,3,18,71,0.79,52.9,1.11,7.19,1.24,221,257,0.59,27.0,6.12,0
2025-11-18,PUB_PGIMER_CHD,87,1,2,12,72,0.71,44.7,1.91,7.04,3.45,186,238,0.38,22.9,7.22,0
2025-11-19,PUB_PGIMER_CHD,77,1,2,10,64,0.95,41.5,2.32,7.24,2.96,374,176,0.41,25.3,6.21,0
2025-11-20,PUB_PGIMER_CHD,81,1,2,10,68,0.74,36.6,1.44,7.45,1.39,89,242,0.56,24.3,6.82,0
2025-11-21,PUB_PGIMER_CHD,76,2,2,13,59,0.72,18.5,2.22,7.23,2.86,143,212,0.57,22.4,6.59,0
2025-11-22,PUB_PGIMER_CHD,92,2,3,16,71,0.53,30.1,1.99,7.0,2.76,80,298,0.24,26.6,6.64,0
2025-11-23,PUB_PGIMER_CHD,69,1,1,11,56,0.87,49.2,2.25,7.34,1.91,101,316,0.53,26.1,6.1,0
2025-11-24,PUB_PGIMER_CHD,77,1,2,14,60,0.89,20.8,1.15,6.93,3.02,165,267,0.44,24.6,6.41,0
2025-11-25,PUB_PGIMER_CHD,74,1,2,13,58,0.82,47.7,2.49,7.43,2.26,402,200,0.33,24.0,7.29,0
2025-11-26,PUB_PGIMER_CHD,77,2,1,14,60,0.72,27.0,0.92,7.13,3.71,179,260,0.37,26.2,8.49,0
2025-11-27,PUB_PGIMER_CHD,89,2,3,12,72,0.8,55.6,0.74,7.46,3.25,175,237,0.25,24.8,6.06,0
2025-11-28,PUB_PGIMER_CHD,102,1,4,18,79,0.73,31.5,2.16,7.68,2.8,254,268,0.45,21.3,4.6,0
2025-11-29,PUB_PGIMER_CHD,90,2,2,14,72,0.87,40.2,1.62,7.31,2.72,265,270,0.47,28.3,6.83,0
2025-11-30,PUB_PGIMER_CHD,87,1,2,17,67,0.74,44.9,2.02,7.02,2.78,430,290,0.42,21.6,4.66,0
2025-12-01,PUB_PGIMER_CHD,79,1,1,12,65,0.66,45.1,0.67,7.24,2.13,111,189,0.47,26.4,5.36,0
2025-12-02,PUB_PGIMER_CHD,74,1,1,13,59,0.82,54.2,0.98,6.85,1.22,162,237,0.68,24.1,7.36,0
2025-12-03,PUB_PGIMER_CHD,85,2,1,10,72,0.64,39.1,1.5,7.28,4.68,207,244,0.31,25.9,5.8,0
2025-12-04,PUB_PGIMER_CHD,87,2,3,11,71,0.64,20.5,1.95,7.3,2.11,298,282,0.31,22.7,7.34,0
2025-12-05,PUB_PGIMER_CHD,83,2,2,10,69,0.78,62.0,1.46,6.97,1.84,125,292,0.25,26.5,5.76,0
2025-12-06,PUB_PGIMER_CHD,82,1,1,13,67,0.93,47.4,1.57,7.51,3.6,23,310,0.31,26.3,8.17,0
2025-12-07,PUB_PGIMER_CHD,80,1,2,11,66,0.92,42.3,1.48,7.36,0.99,162,282,0.5,22.6,5.91,0
2025-12-08,PUB_PGIMER_CHD,100,2,2,12,84,0.75,32.2,1.67,7.29,2.36,330,240,0.25,25.5,5.96,0
2025-12-09,PUB_PGIMER_CHD,87,2,3,15,67,0.82,43.0,2.36,7.02,2.16,20,314,0.5,27.8,5.64,0
2025-12-10,PUB_PGIMER_CHD,73,1,2,9,61,0.58,37.7,1.91,7.31,2.58,265,275,0.3,24.0,6.68,0
2025-12-11,PUB_PGIMER_CHD,70,1,1,11,57,0.87,31.4,1.01,7.09,0.41,120,326,0.46,28.3,6.52,0
2025-12-12,PUB_PGIMER_CHD,89,1,1,17,70,0.89,43.1,1.13,7.23,0.49,103,234,0.51,25.6,6.14,0
2025-12-13,PUB_PGIMER_CHD,87,1,2,13,71,0.88,54.2,0.73,7.34,3.5,184,233,0.36,26.3,6.47,0
2025-12-14,PUB_PGIMER_CHD,81,1,2,12,66,0.78,29.6,2.22,7.46,2.38,410,195,0.37,28.4,5.26,0
2025-12-15,PUB_PGIMER_CHD,95,2,3,18,72,0.88,19.7,1.87,7.02,2.71,529,227,0.42,24.5,6.07,0
2025-12-16,PUB_PGIMER_CHD,68,1,1,11,55,0.84,38.4,2.31,7.25,0.94,116,343,0.26,26.8,7.13,0
2025-12-17,PUB_PGIMER_CHD,93,1,3,17,72,0.62,29.4,1.13,7.18,2.14,52,320,0.49,24.1,7.84,0
2025-12-18,PUB_PGIMER_CHD,76,1,2,10,63,0.61,39.3,1.39,7.12,2.31,216,283,0.4,25.7,6.81,0
2025-12-19,PUB_PGIMER_CHD,91,1,2,13,75,0.78,25.7,0.74,7.07,2.01,133,115,0.66,29.9,5.64,0
2025-12-20,PUB_PGIMER_CHD,74,2,2,9,61,0.59,32.4,2.41,7.0,1.24,72,174,0.19,27.3,5.44,0
2025-12-21,PUB_PGIMER_CHD,86,2,2,14,68,0.61,37.7,1.08,7.02,2.64,12,188,0.23,24.4,6.77,0
2025-12-22,PUB_PGIMER_CHD,84,1,2,15,66,0.92,43.4,0.76,7.21,1.79,151,332,0.17,24.4,7.37,0
2025-12-23,PUB_PGIMER_CHD,82,1,2,13,66,0.71,41.2,2.01,7.36,1.55,407,280,0.38,27.3,6.8,0
2025-12-24,PUB_PGIMER_CHD,74,1,2,10,61,0.78,48.0,0.85,7.57,2.07,105,265,0.47,28.3,6.15,0
2025-12-25,PUB_PGIMER_CHD,77,1,1,11,64,0.54,44.5,0.59,7.34,2.2,424,253,0.59,22.4,6.2,0
2025-12-26,PUB_PGIMER_CHD,84,2,2,15,65,0.93,53.0,0.61,7.39,2.9,202,265,0.39,25.6,5.13,0
2025-12-27,PUB_PGIMER_CHD,77,2,2,12,61,0.66,34.1,0.63,7.18,1.6,342,314,0.65,24.5,7.73,0
2025-12-28,PUB_PGIMER_CHD,75,2,2,14,57,0.85,39.5,0.55,7.59,2.71,418,277,0.49,24.4,7.05,0
2025-12-29,PUB_PGIMER_CHD,68,1,1,12,54,0.54,32.0,1.84,7.24,1.92,182,155,0.35,24.8,7.38,0
2025-12-30,PUB_PGIMER_CHD,88,2,2,11,73,0.54,38.5,1.91,7.37,1.53,143,277,0.58,25.4,5.23,0
2025-12-31,PUB_PGIMER_CHD,98,2,2,13,81,0.75,28.3,1.53,7.38,3.64,273,284,0.44,27.4,6.24,0
2026-01-01,PUB_PGIMER_CHD,72,1,1,9,61,0.85,53.9,1.54,7.44,2.41,127,289,0.41,25.3,7.33,0
2026-01-02,PUB_PGIMER_CHD,82,1,3,11,67,0.64,50.7,2.38,7.05,3.61,92,277,0.35,25.9,5.89,0
2026-01-03,PUB_PGIMER_CHD,74,2,1,13,58,0.89,38.3,2.24,6.91,2.91,104,154,0.23,28.2,5.71,0
2026-01-04,PUB_PGIMER_CHD,78,1,1,14,62,0.58,45.1,2.23,6.98,1.44,120,251,0.3,26.5,6.74,0
2026-01-05,PUB_PGIMER_CHD,93,1,2,15,75,0.5,20.0,1.02,7.56,0.27,89,267,0.67,26.4,5.48,0
2026-01-06,PUB_PGIMER_CHD,88,1,2,12,73,0.63,18.6,1.41,7.1,1.55,218,216,0.69,23.0,7.23,0
2026-01-07,PUB_PGIMER_CHD,96,2,1,15,78,0.87,45.6,0.67,7.2,1.22,305,315,0.31,23.9,5.78,0
2026-01-08,PUB_PGIMER_CHD,74,1,2,11,60,0.56,46.5,1.98,6.92,0.79,304,313,0.38,23.4,6.95,0
2026-01-09,PUB_PGIMER_CHD,80,1,2,14,63,0.92,40.7,2.22,7.15,1.95,257,197,0.81,28.9,6.35,0
2026-01-10,PUB_PGIMER_CHD,85,2,1,11,71,0.73,41.6,1.58,7.37,0.26,73,221,0.51,27.0,7.7,0
2026-01-11,PUB_PGIMER_CHD,74,1,2,13,58,0.92,22.7,1.18,7.41,1.88,336,286,0.3,27.7,7.34,0
2026-01-12,PUB_PGIMER_CHD,77,1,2,9,65,0.73,44.1,1.65,7.05,2.0,244,159,0.46,23.6,7.49,0
2026-01-13,PUB_PGIMER_CHD,75,1,2,12,60,0.81,46.2,2.01,7.33,3.62,356,279,0.78,25.2,5.5,0
2026-01-14,PUB_PGIMER_CHD,102,1,3,13,85,0.88,34.0,1.93,7.33,0.22,240,275,0.16,23.8,7.28,0
2026-01-15,PUB_PGIMER_CHD,87,2,2,10,73,0.65,21.5,2.05,7.24,0.14,221,232,0.55,27.1,7.32,0
2026-01-16,PUB_PGIMER_CHD,82,1,1,12,68,0.78,44.8,0.6,7.13,2.63,123,259,0.29,24.7,5.99,0
2026-01-17,PUB_PGIMER_CHD,89,2,2,13,72,0.9,35.1,0.89,6.93,1.97,353,287,0.15,29.8,6.88,0
2026-01-18,PUB_PGIMER_CHD,73,1,1,13,58,0.55,64.7,1.35,7.54,2.83,20,242,0.76,26.3,7.47,0
2026-01-19,PUB_PGIMER_CHD,67,1,1,10,55,0.56,10.3,1.35,6.99,1.28,117,233,0.46,26.0,6.33,0
2026-01-20,PUB_PGIMER_CHD,87,1,3,12,71,0.72,51.1,0.94,7.23,2.5,153,221,0.37,25.8,5.77,0
2026-01-21,PUB_PGIMER_CHD,75,1,2,10,62,0.63,48.4,1.42,7.17,0.66,69,269,0.5,26.2,6.05,0
2026-01-22,PUB_PGIMER_CHD,97,1,3,12,81,0.85,36.7,1.76,7.21,3.73,99,253,0.37,23.0,6.59,0
2026-01-23,PUB_PGIMER_CHD,90,1,1,13,75,0.56,40.8,0.61,7.45,2.47,117,303,0.48,24.6,7.11,0
2026-01-24,PUB_PGIMER_CHD,77,1,2,15,59,0.76,38.0,1.1,7.22,3.3,114,243,0.24,25.2,7.23,0
2026-01-25,PUB_PGIMER_CHD,79,2,2,11,64,0.7,46.6,1.19,7.28,1.7,209,203,0.2,27.2,5.8,0
2026-01-26,PUB_PGIMER_CHD,86,1,2,16,67,0.84,39.2,1.99,6.97,1.03,438,239,0.19,24.4,4.92,0
2026-01-27,PUB_PGIMER_CHD,65,1,2,7,55,0.91,39.3,1.9,6.62,1.35,207,278,0.36,25.2,5.94,0
2026-01-28,PUB_PGIMER_CHD,88,1,2,12,73,0.79,37.8,2.3,6.97,1.86,351,252,0.51,25.9,7.11,0
2026-01-29,PUB_PGIMER_CHD,72,1,2,13,56,0.82,23.7,1.36,7.29,1.71,87,258,0.6,26.0,5.74,0
2026-01-30,PUB_PGIMER_CHD,74,2,2,13,57,0.82,35.3,1.1,7.15,1.59,214,313,0.28,26.6,5.79,0
2026-01-31,PUB_PGIMER_CHD,96,1,2,18,75,0.65,49.0,0.93,7.09,2.06,63,290,0.58,27.0,6.54,0
2026-02-01,PUB_PGIMER_CHD,73,1,2,10,60,0.62,70.3,1.9,6.86,2.23,194,312,0.43,27.7,6.96,0
2026-02-02,PUB_PGIMER_CHD,86,2,2,12,70,0.77,42.5,0.67,7.45,2.15,358,294,0.35,22.9,6.96,0
2026-02-03,PUB_PGIMER_CHD,55,1,2,7,45,0.87,40.5,1.02,7.17,2.63,248,264,0.71,24.1,6.4,0
2026-02-04,PUB_PGIMER_CHD,87,1,2,15,69,0.63,37.0,1.4,7.18,1.53,348,209,0.32,26.5,7.38,0
2026-02-05,PUB_PGIMER_CHD,66,1,1,9,55,0.86,49.1,1.18,7.22,4.48,303,227,0.31,27.4,6.61,0
2026-02-06,PUB_PGIMER_CHD,96,2,2,19,73,0.7,43.0,0.92,7.35,1.66,228,278,0.31,25.1,6.31,0
2026-02-07,PUB_PGIMER_CHD,76,1,1,10,64,0.8,39.8,0.98,6.83,0.21,197,255,0.35,26.2,6.55,0
2026-02-08,PUB_PGIMER_CHD,97,2,3,16,76,0.63,35.0,1.04,6.88,2.46,145,265,0.2,29.1,6.95,0
2026-02-09,PUB_PGIMER_CHD,77,1,2,12,62,0.59,55.5,0.72,7.42,1.46,193,241,0.43,26.6,7.31,0
2026-02-10,PUB_PGIMER_CHD,88,2,2,11,73,0.79,22.9,1.9,6.79,1.8,229,377,0.55,26.6,6.12,0
2026-02-11,PUB_PGIMER_CHD,68,1,2,9,56,0.81,55.9,0.91,7.18,1.03,261,364,0.41,27.1,6.76,0
2026-02-12,PUB_PGIMER_CHD,64,1,2,11,50,0.57,23.9,2.27,6.83,1.62,24,299,0.28,26.1,7.94,0
2026-02-13,PUB_PGIMER_CHD,82,1,2,9,70,0.55,35.7,0.9,7.01,1.28,170,278,0.34,26.2,6.9,0
2026-02-14,PUB_PGIMER_CHD,82,2,3,13,64,0.81,41.3,0.99,7.23,3.04,120,172,0.51,25.4,6.53,0
2026-02-15,PUB_PGIMER_CHD,90,1,3,13,73,0.73,38.0,1.27,7.0,2.05,66,168,0.37,29.2,5.65,0
2026-02-16,PUB_PGIMER_CHD,74,1,2,11,60,0.63,39.4,1.16,7.15,1.58,146,214,0.54,25.9,7.32,0
2026-02-17,PUB_PGIMER_CHD,82,1,3,10,68,0.7,50.4,2.17,7.48,1.61,305,339,0.58,26.3,7.44,0
2026-02-18,PUB_PGIMER_CHD,91,1,2,14,74,0.93,29.4,1.94,7.4,1.15,208,199,0.56,24.2,7.66,0
2025-08-23,PUB_CMC_VEL,68,2,3,15,48,0.86,15.6,1.22,7.61,0.11,128,274,0.47,24.1,5.73,0
2025-08-24,PUB_CMC_VEL,76,2,3,13,58,0.54,44.8,0.89,7.18,3.29,730,288,0.09,24.7,6.46,1
2025-08-25,PUB_CMC_VEL,62,1,3,12,46,0.79,29.7,1.8,7.14,2.74,55,321,0.25,25.7,6.24,0
2025-08-26,PUB_CMC_VEL,66,2,2,16,46,0.53,42.0,1.43,7.16,0.16,667,180,0.42,30.6,5.51,1
2025-08-27,PUB_CMC_VEL,58,1,3,15,39,0.74,47.0,0.56,7.15,3.76,266,179,0.43,27.8,8.15,0
2025-08-28,PUB_CMC_VEL,67,2,2,15,48,0.7,37.8,2.21,7.35,4.24,492,277,0.09,26.7,6.28,0
2025-08-29,PUB_CMC_VEL,57,1,3,10,43,0.69,33.6,1.27,7.23,4.41,229,271,0.21,26.6,6.5,0
2025-08-30,PUB_CMC_VEL,60,1,2,11,46,0.9,39.0,1.53,7.27,3.91,20,333,0.43,24.0,6.61,0
2025-08-31,PUB_CMC_VEL,50,1,1,13,35,0.72,38.4,0.63,7.44,3.13,223,269,0.47,27.3,6.28,0
2025-09-01,PUB_CMC_VEL,53,1,1,11,40,0.92,38.7,2.03,7.41,4.33,98,285,0.28,26.5,6.56,0
2025-09-02,PUB_CMC_VEL,61,2,2,15,42,0.67,37.9,1.35,7.35,6.51,239,337,0.5,24.5,5.17,0
2025-09-03,PUB_CMC_VEL,51,1,1,13,36,0.88,39.0,1.87,7.28,2.59,297,282,0.42,22.8,6.54,0
2025-09-04,PUB_CMC_VEL,70,3,2,14,51,0.88,48.6,1.61,7.36,3.95,187,201,0.34,25.8,7.29,0
2025-09-05,PUB_CMC_VEL,63,2,3,13,45,0.56,67.2,1.38,7.25,1.7,298,156,0.42,25.8,6.51,0
2025-09-06,PUB_CMC_VEL,67,2,2,18,45,0.66,40.6,1.89,6.79,1.51,200,314,0.23,29.1,4.9,0
2025-09-07,PUB_CMC_VEL,72,2,4,15,51,0.8,40.1,1.32,7.07,4.56,51,257,0.34,27.1,6.03,0
2025-09-08,PUB_CMC_VEL,60,1,3,16,40,0.76,36.4,1.57,6.86,2.12,237,321,0.44,26.2,7.61,0
2025-09-09,PUB_CMC_VEL,50,1,2,10,37,0.59,32.9,1.24,7.56,3.54,390,260,0.44,25.6,5.76,0
2025-09-10,PUB_CMC_VEL,61,2,2,16,41,0.56,54.7,1.83,7.64,3.8,630,279,0.29,27.4,6.28,1
2025-09-11,PUB_CMC_VEL,63,2,3,17,41,0.9,22.4,2.29,7.36,4.46,297,281,0.31,24.1,6.07,0
2025-09-12,PUB_CMC_VEL,55,1,2,10,42,0.84,30.5,2.29,7.05,3.92,10,318,0.1,24.7,6.87,0
2025-09-13,PUB_CMC_VEL,51,2,1,9,39,0.79,63.9,0.97,7.12,1.0,430,299,0.59,23.1,5.49,0
2025-09-14,PUB_CMC_VEL,62,2,2,16,42,0.66,50.2,2.12,7.32,3.42,544,173,0.52,24.6,7.61,0
2025-09-15,PUB_CMC_VEL,56,2,3,13,38,0.82,34.9,2.15,7.15,4.04,350,314,0.37,25.7,5.82,0
2025-09-16,PUB_CMC_VEL,54,2,1,15,36,0.54,31.4,2.42,7.16,5.86,41,328,0.36,24.0,6.14,0
2025-09-17,PUB_CMC_VEL,62,1,2,18,41,0.81,37.9,0.65,7.3,4.63,337,172,0.43,24.9,6.3,0
2025-09-18,PUB_CMC_VEL,70,3,2,14,51,0.91,31.3,2.45,7.29,2.55,245,244,0.54,24.5,6.24,0
2025-09-19,PUB_CMC_VEL,71,1,3,15,52,0.73,16.0,1.13,7.32,2.51,601,278,0.36,26.3,7.43,1
2025-09-20,PUB_CMC_VEL,69,2,2,16,49,0.55,38.4,0.94,6.72,2.06,247,195,0.3,27.3,7.14,0
2025-09-21,PUB_CMC_VEL,59,1,3,10,45,0.72,45.4,1.54,7.32,1.36,287,232,0.46,24.8,6.0,0
2025-09-22,PUB_CMC_VEL,65,2,2,15,46,0.94,41.8,2.33,7.13,2.4,114,195,0.24,30.4,5.6,0
2025-09-23,PUB_CMC_VEL,47,2,2,12,31,0.53,45.3,2.32,6.82,0.88,444,275,0.44,23.6,6.18,0
2025-09-24,PUB_CMC_VEL,61,2,2,17,40,0.62,31.3,2.03,7.07,1.0,248,207,0.49,27.4,6.46,0
2025-09-25,PUB_CMC_VEL,76,2,2,18,54,0.72,44.6,2.29,7.05,4.39,283,171,0.37,24.6,6.01,0
2025-09-26,PUB_CMC_VEL,55,1,2,15,37,0.58,28.5,1.26,7.24,0.91,205,298,0.3,27.4,6.39,0
2025-09-27,PUB_CMC_VEL,43,1,2,7,33,0.64,52.0,0.69,6.99,5.56,100,249,0.55,25.9,7.03,0
2025-09-28,PUB_CMC_VEL,57,1,2,15,39,0.84,32.1,0.77,7.28,3.58,448,245,0.41,20.8,5.47,0
2025-09-29,PUB_CMC_VEL,58,2,2,17,37,0.63,42.3,0.75,7.12,0.58,434,311,0.42,25.2,8.17,0
2025-09-30,PUB_CMC_VEL,53,1,2,13,37,0.52,44.2,0.89,7.35,5.37,226,263,0.48,26.6,6.73,0
